date,county,state,cases,deaths,Population
3/5/2020,Santa Clara,California,20,0,1927852
3/6/2020,Santa Clara,California,24,0,1927852
3/7/2020,Santa Clara,California,32,0,1927852
3/8/2020,Santa Clara,California,37,0,1927852
3/9/2020,Santa Clara,California,43,1,1927852
3/10/2020,Santa Clara,California,45,1,1927852
3/11/2020,Santa Clara,California,48,1,1927852
3/12/2020,Santa Clara,California,66,1,1927852
3/13/2020,Santa Clara,California,79,2,1927852
3/14/2020,Santa Clara,California,91,2,1927852
3/15/2020,Santa Clara,California,114,2,1927852
3/16/2020,Santa Clara,California,138,4,1927852
3/17/2020,Santa Clara,California,155,5,1927852
3/18/2020,Santa Clara,California,175,6,1927852
3/19/2020,Santa Clara,California,189,6,1927852
3/20/2020,Santa Clara,California,196,8,1927852
3/21/2020,Santa Clara,California,263,8,1927852
3/22/2020,Santa Clara,California,303,11,1927852
3/23/2020,Santa Clara,California,321,11,1927852
3/24/2020,Santa Clara,California,375,17,1927852
3/25/2020,Santa Clara,California,459,18,1927852
3/26/2020,Santa Clara,California,542,20,1927852
3/27/2020,Santa Clara,California,574,21,1927852
3/28/2020,Santa Clara,California,591,26,1927852
3/29/2020,Santa Clara,California,646,26,1927852
3/7/2020,Santa Cruz,California,1,0,273213
3/8/2020,Santa Cruz,California,1,0,273213
3/9/2020,Santa Cruz,California,2,0,273213
3/10/2020,Santa Cruz,California,2,0,273213
3/11/2020,Santa Cruz,California,2,0,273213
3/12/2020,Santa Cruz,California,2,0,273213
3/13/2020,Santa Cruz,California,2,0,273213
3/14/2020,Santa Cruz,California,2,0,273213
3/15/2020,Santa Cruz,California,2,0,273213
3/16/2020,Santa Cruz,California,2,0,273213
3/17/2020,Santa Cruz,California,2,0,273213
3/18/2020,Santa Cruz,California,2,0,273213
3/19/2020,Santa Cruz,California,2,0,273213
3/20/2020,Santa Cruz,California,15,0,273213
3/21/2020,Santa Cruz,California,15,0,273213
3/22/2020,Santa Cruz,California,15,0,273213
3/23/2020,Santa Cruz,California,22,0,273213
3/24/2020,Santa Cruz,California,24,0,273213
3/25/2020,Santa Cruz,California,25,0,273213
3/26/2020,Santa Cruz,California,32,0,273213
3/27/2020,Santa Cruz,California,34,0,273213
3/28/2020,Santa Cruz,California,39,0,273213
3/29/2020,Santa Cruz,California,44,1,273213
3/9/2020,Shasta,California,1,0,180080
3/10/2020,Shasta,California,1,0,180080
3/11/2020,Shasta,California,1,0,180080
3/12/2020,Shasta,California,1,0,180080
3/13/2020,Shasta,California,1,0,180080
3/14/2020,Shasta,California,1,0,180080
3/15/2020,Shasta,California,1,0,180080
3/16/2020,Shasta,California,1,0,180080
3/17/2020,Shasta,California,1,0,180080
3/18/2020,Shasta,California,1,0,180080
3/19/2020,Shasta,California,1,0,180080
3/20/2020,Shasta,California,1,0,180080
3/21/2020,Shasta,California,2,0,180080
3/22/2020,Shasta,California,2,0,180080
3/23/2020,Shasta,California,3,0,180080
3/24/2020,Shasta,California,3,0,180080
3/25/2020,Shasta,California,3,1,180080
3/26/2020,Shasta,California,3,1,180080
3/27/2020,Shasta,California,3,1,180080
3/28/2020,Shasta,California,3,1,180080
3/29/2020,Shasta,California,4,1,180080
3/21/2020,Siskiyou,California,2,0,43539
3/22/2020,Siskiyou,California,2,0,43539
3/23/2020,Siskiyou,California,3,0,43539
3/24/2020,Siskiyou,California,3,0,43539
3/25/2020,Siskiyou,California,3,0,43539
3/26/2020,Siskiyou,California,3,0,43539
3/27/2020,Siskiyou,California,3,0,43539
3/28/2020,Siskiyou,California,3,0,43539
3/29/2020,Siskiyou,California,3,0,43539
2/24/2020,Solano,California,1,0,447643
2/25/2020,Solano,California,1,0,447643
2/26/2020,Solano,California,11,0,447643
2/27/2020,Solano,California,11,0,447643
2/28/2020,Solano,California,11,0,447643
2/29/2020,Solano,California,11,0,447643
3/1/2020,Solano,California,12,0,447643
3/2/2020,Solano,California,12,0,447643
3/3/2020,Solano,California,12,0,447643
3/4/2020,Solano,California,12,0,447643
3/5/2020,Solano,California,12,0,447643
3/6/2020,Solano,California,12,0,447643
3/7/2020,Solano,California,12,0,447643
3/8/2020,Solano,California,12,0,447643
3/9/2020,Solano,California,12,0,447643
3/10/2020,Solano,California,12,0,447643
3/11/2020,Solano,California,12,0,447643
3/12/2020,Solano,California,12,0,447643
3/13/2020,Solano,California,12,0,447643
3/14/2020,Solano,California,12,0,447643
3/15/2020,Solano,California,13,0,447643
3/16/2020,Solano,California,15,0,447643
3/17/2020,Solano,California,15,0,447643
3/18/2020,Solano,California,15,0,447643
3/19/2020,Solano,California,15,0,447643
3/20/2020,Solano,California,18,0,447643
3/21/2020,Solano,California,19,0,447643
3/22/2020,Solano,California,19,0,447643
3/23/2020,Solano,California,21,0,447643
3/24/2020,Solano,California,29,0,447643
3/25/2020,Solano,California,36,0,447643
3/26/2020,Solano,California,39,0,447643
3/27/2020,Solano,California,39,0,447643
3/28/2020,Solano,California,39,0,447643
3/29/2020,Solano,California,39,0,447643
2/26/2020,Sonoma,California,1,0,494336
2/27/2020,Sonoma,California,1,0,494336
2/28/2020,Sonoma,California,1,0,494336
2/29/2020,Sonoma,California,1,0,494336
3/1/2020,Sonoma,California,1,0,494336
3/2/2020,Sonoma,California,2,0,494336
3/3/2020,Sonoma,California,2,0,494336
3/4/2020,Sonoma,California,3,0,494336
3/5/2020,Sonoma,California,3,0,494336
3/6/2020,Sonoma,California,3,0,494336
3/7/2020,Sonoma,California,3,0,494336
3/8/2020,Sonoma,California,3,0,494336
3/9/2020,Sonoma,California,3,0,494336
3/10/2020,Sonoma,California,3,0,494336
3/11/2020,Sonoma,California,3,0,494336
3/12/2020,Sonoma,California,3,0,494336
3/13/2020,Sonoma,California,3,0,494336
3/14/2020,Sonoma,California,4,0,494336
3/15/2020,Sonoma,California,5,0,494336
3/16/2020,Sonoma,California,8,0,494336
3/17/2020,Sonoma,California,9,0,494336
3/18/2020,Sonoma,California,9,0,494336
3/19/2020,Sonoma,California,11,0,494336
3/20/2020,Sonoma,California,11,1,494336
3/21/2020,Sonoma,California,11,1,494336
3/22/2020,Sonoma,California,11,1,494336
3/23/2020,Sonoma,California,29,1,494336
3/24/2020,Sonoma,California,34,1,494336
3/25/2020,Sonoma,California,39,1,494336
3/26/2020,Sonoma,California,49,1,494336
3/27/2020,Sonoma,California,50,1,494336
3/28/2020,Sonoma,California,50,1,494336
3/29/2020,Sonoma,California,57,1,494336
3/11/2020,Stanislaus,California,2,0,550660
3/12/2020,Stanislaus,California,2,0,550660
3/13/2020,Stanislaus,California,2,0,550660
3/14/2020,Stanislaus,California,2,0,550660
3/15/2020,Stanislaus,California,2,0,550660
3/16/2020,Stanislaus,California,3,0,550660
3/17/2020,Stanislaus,California,4,0,550660
3/18/2020,Stanislaus,California,5,0,550660
3/19/2020,Stanislaus,California,5,0,550660
3/20/2020,Stanislaus,California,5,0,550660
3/21/2020,Stanislaus,California,5,0,550660
3/22/2020,Stanislaus,California,8,0,550660
3/23/2020,Stanislaus,California,10,0,550660
3/24/2020,Stanislaus,California,11,0,550660
3/25/2020,Stanislaus,California,12,0,550660
3/26/2020,Stanislaus,California,17,0,550660
3/27/2020,Stanislaus,California,23,0,550660
3/28/2020,Stanislaus,California,29,0,550660
3/29/2020,Stanislaus,California,31,0,550660
3/25/2020,Sutter,California,2,0,96971
3/26/2020,Sutter,California,2,0,96971
3/27/2020,Sutter,California,2,0,96971
3/28/2020,Sutter,California,2,0,96971
3/29/2020,Sutter,California,6,0,96971
3/12/2020,Tulare,California,1,0,466195
3/13/2020,Tulare,California,2,0,466195
3/14/2020,Tulare,California,3,0,466195
3/15/2020,Tulare,California,3,0,466195
3/16/2020,Tulare,California,3,0,466195
3/17/2020,Tulare,California,3,0,466195
3/18/2020,Tulare,California,5,0,466195
3/19/2020,Tulare,California,7,0,466195
3/20/2020,Tulare,California,11,0,466195
3/21/2020,Tulare,California,11,0,466195
3/22/2020,Tulare,California,12,0,466195
3/23/2020,Tulare,California,16,0,466195
3/24/2020,Tulare,California,17,0,466195
3/25/2020,Tulare,California,18,0,466195
3/26/2020,Tulare,California,20,0,466195
3/27/2020,Tulare,California,24,0,466195
3/28/2020,Tulare,California,29,1,466195
3/29/2020,Tulare,California,35,1,466195
3/29/2020,Tuolumne,California,1,0,54478
3/10/2020,Ventura,California,1,0,846006
3/11/2020,Ventura,California,2,0,846006
3/12/2020,Ventura,California,2,0,846006
3/13/2020,Ventura,California,5,0,846006
3/14/2020,Ventura,California,5,0,846006
3/15/2020,Ventura,California,5,0,846006
3/16/2020,Ventura,California,5,0,846006
3/17/2020,Ventura,California,10,0,846006
3/18/2020,Ventura,California,13,0,846006
3/19/2020,Ventura,California,19,0,846006
3/20/2020,Ventura,California,19,0,846006
3/21/2020,Ventura,California,26,0,846006
3/22/2020,Ventura,California,30,1,846006
3/23/2020,Ventura,California,35,1,846006
3/24/2020,Ventura,California,39,1,846006
3/25/2020,Ventura,California,50,1,846006
3/26/2020,Ventura,California,61,1,846006
3/27/2020,Ventura,California,83,3,846006
3/28/2020,Ventura,California,98,3,846006
3/29/2020,Ventura,California,109,4,846006
3/6/2020,Yolo,California,1,0,220500
3/7/2020,Yolo,California,1,0,220500
3/8/2020,Yolo,California,1,0,220500
3/9/2020,Yolo,California,1,0,220500
3/10/2020,Yolo,California,1,0,220500
3/11/2020,Yolo,California,1,0,220500
3/12/2020,Yolo,California,1,0,220500
3/13/2020,Yolo,California,2,0,220500
3/14/2020,Yolo,California,2,0,220500
3/15/2020,Yolo,California,2,0,220500
3/16/2020,Yolo,California,2,0,220500
3/17/2020,Yolo,California,4,0,220500
3/18/2020,Yolo,California,5,0,220500
3/19/2020,Yolo,California,5,0,220500
3/20/2020,Yolo,California,6,0,220500
3/21/2020,Yolo,California,6,0,220500
3/22/2020,Yolo,California,6,1,220500
3/23/2020,Yolo,California,8,1,220500
3/24/2020,Yolo,California,10,1,220500
3/25/2020,Yolo,California,11,1,220500
3/26/2020,Yolo,California,11,1,220500
3/27/2020,Yolo,California,16,1,220500
3/28/2020,Yolo,California,16,1,220500
3/29/2020,Yolo,California,16,1,220500
3/21/2020,Yuba,California,2,0,78668
3/22/2020,Yuba,California,2,0,78668
3/23/2020,Yuba,California,3,0,78668
3/24/2020,Yuba,California,3,0,78668
3/25/2020,Yuba,California,3,0,78668
3/26/2020,Yuba,California,3,0,78668
3/27/2020,Yuba,California,3,0,78668
3/28/2020,Yuba,California,3,0,78668
3/29/2020,Yuba,California,3,0,78668
3/12/2020,Adams,Colorado,2,0,517421
3/13/2020,Adams,Colorado,3,0,517421
3/14/2020,Adams,Colorado,6,0,517421
3/15/2020,Adams,Colorado,6,0,517421
3/16/2020,Adams,Colorado,8,0,517421
3/17/2020,Adams,Colorado,10,0,517421
3/18/2020,Adams,Colorado,10,0,517421
3/19/2020,Adams,Colorado,10,0,517421
3/20/2020,Adams,Colorado,12,0,517421
3/21/2020,Adams,Colorado,14,0,517421
3/22/2020,Adams,Colorado,18,0,517421
3/23/2020,Adams,Colorado,25,0,517421
3/24/2020,Adams,Colorado,27,0,517421
3/25/2020,Adams,Colorado,38,0,517421
3/26/2020,Adams,Colorado,50,0,517421
3/27/2020,Adams,Colorado,71,0,517421
3/28/2020,Adams,Colorado,95,0,517421
3/29/2020,Adams,Colorado,110,0,517421
3/27/2020,Alamosa,Colorado,1,0,16233
3/28/2020,Alamosa,Colorado,1,0,16233
3/29/2020,Alamosa,Colorado,1,0,16233
3/9/2020,Arapahoe,Colorado,1,0,656590
3/10/2020,Arapahoe,Colorado,2,0,656590
3/11/2020,Arapahoe,Colorado,3,0,656590
3/12/2020,Arapahoe,Colorado,3,0,656590
3/13/2020,Arapahoe,Colorado,7,0,656590
3/14/2020,Arapahoe,Colorado,10,0,656590
3/15/2020,Arapahoe,Colorado,15,0,656590
3/16/2020,Arapahoe,Colorado,15,0,656590
3/17/2020,Arapahoe,Colorado,18,0,656590
3/18/2020,Arapahoe,Colorado,22,0,656590
3/19/2020,Arapahoe,Colorado,22,0,656590
3/20/2020,Arapahoe,Colorado,29,0,656590
3/21/2020,Arapahoe,Colorado,40,0,656590
3/22/2020,Arapahoe,Colorado,45,0,656590
3/23/2020,Arapahoe,Colorado,58,0,656590
3/24/2020,Arapahoe,Colorado,69,0,656590
3/25/2020,Arapahoe,Colorado,88,0,656590
3/26/2020,Arapahoe,Colorado,119,1,656590
3/27/2020,Arapahoe,Colorado,155,1,656590
3/28/2020,Arapahoe,Colorado,204,3,656590
3/29/2020,Arapahoe,Colorado,241,3,656590
3/28/2020,Baca,Colorado,1,0,3581
3/29/2020,Baca,Colorado,1,0,3581
3/14/2020,Boulder,Colorado,1,0,326196
3/15/2020,Boulder,Colorado,7,0,326196
3/16/2020,Boulder,Colorado,7,0,326196
3/17/2020,Boulder,Colorado,8,0,326196
3/18/2020,Boulder,Colorado,8,0,326196
3/19/2020,Boulder,Colorado,11,0,326196
3/20/2020,Boulder,Colorado,24,0,326196
3/21/2020,Boulder,Colorado,30,0,326196
3/22/2020,Boulder,Colorado,37,0,326196
3/23/2020,Boulder,Colorado,39,0,326196
3/24/2020,Boulder,Colorado,49,0,326196
3/25/2020,Boulder,Colorado,51,0,326196
3/26/2020,Boulder,Colorado,66,0,326196
3/27/2020,Boulder,Colorado,76,1,326196
3/28/2020,Boulder,Colorado,84,1,326196
3/29/2020,Boulder,Colorado,90,1,326196
3/20/2020,Broomfield,Colorado,1,0,70465
3/21/2020,Broomfield,Colorado,1,0,70465
3/22/2020,Broomfield,Colorado,1,0,70465
3/23/2020,Broomfield,Colorado,2,0,70465
3/24/2020,Broomfield,Colorado,5,0,70465
3/25/2020,Broomfield,Colorado,8,0,70465
3/26/2020,Broomfield,Colorado,10,0,70465
3/27/2020,Broomfield,Colorado,13,0,70465
3/28/2020,Broomfield,Colorado,16,0,70465
3/29/2020,Broomfield,Colorado,17,0,70465
3/21/2020,Chaffee,Colorado,2,0,20356
3/22/2020,Chaffee,Colorado,3,0,20356
3/23/2020,Chaffee,Colorado,3,0,20356
3/24/2020,Chaffee,Colorado,3,0,20356
3/25/2020,Chaffee,Colorado,3,0,20356
3/26/2020,Chaffee,Colorado,5,1,20356
3/27/2020,Chaffee,Colorado,5,1,20356
3/28/2020,Chaffee,Colorado,11,1,20356
3/29/2020,Chaffee,Colorado,15,1,20356
3/13/2020,Clear Creek,Colorado,1,0,9700
3/14/2020,Clear Creek,Colorado,1,0,9700
3/15/2020,Clear Creek,Colorado,1,0,9700
3/16/2020,Clear Creek,Colorado,1,0,9700
3/17/2020,Clear Creek,Colorado,2,0,9700
3/18/2020,Clear Creek,Colorado,2,0,9700
3/19/2020,Clear Creek,Colorado,2,0,9700
3/20/2020,Clear Creek,Colorado,2,0,9700
3/21/2020,Clear Creek,Colorado,3,0,9700
3/22/2020,Clear Creek,Colorado,3,0,9700
3/23/2020,Clear Creek,Colorado,3,0,9700
3/24/2020,Clear Creek,Colorado,3,0,9700
3/25/2020,Clear Creek,Colorado,3,0,9700
3/26/2020,Clear Creek,Colorado,3,0,9700
3/27/2020,Clear Creek,Colorado,3,0,9700
3/28/2020,Clear Creek,Colorado,3,0,9700
3/29/2020,Clear Creek,Colorado,3,0,9700
3/27/2020,Costilla,Colorado,1,0,3887
3/28/2020,Costilla,Colorado,1,0,3887
3/29/2020,Costilla,Colorado,1,0,3887
3/19/2020,Crowley,Colorado,1,1,6061
3/20/2020,Crowley,Colorado,1,1,6061
3/21/2020,Crowley,Colorado,1,1,6061
3/22/2020,Crowley,Colorado,1,1,6061
3/23/2020,Crowley,Colorado,1,1,6061
3/24/2020,Crowley,Colorado,1,1,6061
3/25/2020,Crowley,Colorado,1,1,6061
3/26/2020,Crowley,Colorado,1,1,6061
3/27/2020,Crowley,Colorado,1,1,6061
3/28/2020,Crowley,Colorado,1,1,6061
3/29/2020,Crowley,Colorado,1,1,6061
3/24/2020,Delta,Colorado,1,0,31162
3/25/2020,Delta,Colorado,1,0,31162
3/26/2020,Delta,Colorado,1,0,31162
3/27/2020,Delta,Colorado,2,0,31162
3/28/2020,Delta,Colorado,1,0,31162
3/29/2020,Delta,Colorado,1,0,31162
3/6/2020,Denver,Colorado,2,0,727211
3/7/2020,Denver,Colorado,2,0,727211
3/8/2020,Denver,Colorado,2,0,727211
3/9/2020,Denver,Colorado,3,0,727211
3/10/2020,Denver,Colorado,4,0,727211
3/11/2020,Denver,Colorado,6,0,727211
3/12/2020,Denver,Colorado,9,0,727211
3/13/2020,Denver,Colorado,17,0,727211
3/14/2020,Denver,Colorado,23,0,727211
3/15/2020,Denver,Colorado,28,0,727211
3/16/2020,Denver,Colorado,28,0,727211
3/17/2020,Denver,Colorado,41,0,727211
3/18/2020,Denver,Colorado,45,0,727211
3/19/2020,Denver,Colorado,61,0,727211
3/20/2020,Denver,Colorado,79,0,727211
3/21/2020,Denver,Colorado,98,0,727211
3/22/2020,Denver,Colorado,125,0,727211
3/23/2020,Denver,Colorado,148,0,727211
3/24/2020,Denver,Colorado,176,0,727211
3/25/2020,Denver,Colorado,214,3,727211
3/26/2020,Denver,Colorado,262,3,727211
3/27/2020,Denver,Colorado,312,3,727211
3/28/2020,Denver,Colorado,367,5,727211
3/29/2020,Denver,Colorado,408,5,727211
3/5/2020,Douglas,Colorado,1,0,351154
3/6/2020,Douglas,Colorado,3,0,351154
3/7/2020,Douglas,Colorado,3,0,351154
3/8/2020,Douglas,Colorado,3,0,351154
3/9/2020,Douglas,Colorado,3,0,351154
3/10/2020,Douglas,Colorado,3,0,351154
3/11/2020,Douglas,Colorado,3,0,351154
3/12/2020,Douglas,Colorado,3,0,351154
3/13/2020,Douglas,Colorado,4,0,351154
3/14/2020,Douglas,Colorado,4,0,351154
3/15/2020,Douglas,Colorado,8,0,351154
3/16/2020,Douglas,Colorado,8,0,351154
3/17/2020,Douglas,Colorado,9,0,351154
3/18/2020,Douglas,Colorado,11,0,351154
3/19/2020,Douglas,Colorado,14,0,351154
3/20/2020,Douglas,Colorado,17,0,351154
3/21/2020,Douglas,Colorado,27,0,351154
3/22/2020,Douglas,Colorado,33,0,351154
3/23/2020,Douglas,Colorado,48,0,351154
3/24/2020,Douglas,Colorado,53,0,351154
3/25/2020,Douglas,Colorado,58,0,351154
3/26/2020,Douglas,Colorado,67,0,351154
3/27/2020,Douglas,Colorado,79,0,351154
3/28/2020,Douglas,Colorado,92,0,351154
3/29/2020,Douglas,Colorado,102,0,351154
3/6/2020,Eagle,Colorado,1,0,55127
3/7/2020,Eagle,Colorado,1,0,55127
3/8/2020,Eagle,Colorado,1,0,55127
3/9/2020,Eagle,Colorado,2,0,55127
3/10/2020,Eagle,Colorado,3,0,55127
3/11/2020,Eagle,Colorado,4,0,55127
3/12/2020,Eagle,Colorado,11,0,55127
3/13/2020,Eagle,Colorado,16,0,55127
3/14/2020,Eagle,Colorado,20,0,55127
3/15/2020,Eagle,Colorado,24,0,55127
3/16/2020,Eagle,Colorado,34,0,55127
3/17/2020,Eagle,Colorado,34,0,55127
3/18/2020,Eagle,Colorado,39,0,55127
3/19/2020,Eagle,Colorado,51,0,55127
3/20/2020,Eagle,Colorado,61,0,55127
3/21/2020,Eagle,Colorado,74,1,55127
3/22/2020,Eagle,Colorado,80,1,55127
3/23/2020,Eagle,Colorado,92,1,55127
3/24/2020,Eagle,Colorado,96,1,55127
3/25/2020,Eagle,Colorado,120,1,55127
3/26/2020,Eagle,Colorado,147,1,55127
3/27/2020,Eagle,Colorado,170,1,55127
3/28/2020,Eagle,Colorado,182,2,55127
3/29/2020,Eagle,Colorado,187,2,55127
3/21/2020,Elbert,Colorado,3,0,26729
3/22/2020,Elbert,Colorado,3,0,26729
3/23/2020,Elbert,Colorado,3,0,26729
3/24/2020,Elbert,Colorado,3,0,26729
3/25/2020,Elbert,Colorado,3,0,26729
3/26/2020,Elbert,Colorado,3,0,26729
3/27/2020,Elbert,Colorado,3,0,26729
3/28/2020,Elbert,Colorado,3,0,26729
3/29/2020,Elbert,Colorado,3,0,26729
3/6/2020,El Paso,Colorado,1,0,720403
3/7/2020,El Paso,Colorado,1,0,720403
3/8/2020,El Paso,Colorado,1,0,720403
3/9/2020,El Paso,Colorado,1,0,720403
3/10/2020,El Paso,Colorado,1,0,720403
3/11/2020,El Paso,Colorado,1,0,720403
3/12/2020,El Paso,Colorado,1,1,720403
3/13/2020,El Paso,Colorado,2,2,720403
3/14/2020,El Paso,Colorado,3,2,720403
3/15/2020,El Paso,Colorado,4,2,720403
3/16/2020,El Paso,Colorado,6,2,720403
3/17/2020,El Paso,Colorado,6,2,720403
3/18/2020,El Paso,Colorado,8,2,720403
3/19/2020,El Paso,Colorado,15,3,720403
3/20/2020,El Paso,Colorado,27,3,720403
3/21/2020,El Paso,Colorado,37,3,720403
