"Date","Day","Country","Cases","Death","Population","Cases_Percent","Death_Percent","Beta"
2020-02-19,28,"china_henan",1262,19,95590000,0.0000132,0.0000002,0.657
2020-02-20,29,"china_henan",1265,19,95590000,0.00001323,0.0000002,0.623
2020-02-21,30,"china_henan",1267,19,95590000,0.00001325,0.0000002,0.591
2020-02-22,31,"china_henan",1270,19,95590000,0.00001329,0.0000002,0.563
2020-02-23,32,"china_henan",1271,19,95590000,0.0000133,0.0000002,0.537
2020-02-24,33,"china_henan",1271,19,95590000,0.0000133,0.0000002,0.513
2020-02-25,34,"china_henan",1271,19,95590000,0.0000133,0.0000002,0.491
2020-02-26,35,"china_henan",1271,19,95590000,0.0000133,0.0000002,0.469
2020-02-27,36,"china_henan",1272,20,95590000,0.00001331,0.00000021,0.451
2020-02-28,37,"china_henan",1272,20,95590000,0.00001331,0.00000021,0.435
2020-02-29,38,"china_henan",1272,21,95590000,0.00001331,0.00000022,0.419
2020-03-01,39,"china_henan",1272,22,95590000,0.00001331,0.00000023,0.403
2020-03-02,40,"china_henan",1272,22,95590000,0.00001331,0.00000023,0.389
2020-03-03,41,"china_henan",1272,22,95590000,0.00001331,0.00000023,0.377
2020-03-04,42,"china_henan",1272,22,95590000,0.00001331,0.00000023,0.365
2020-03-05,43,"china_henan",1272,22,95590000,0.00001331,0.00000023,0.355
2020-03-06,44,"china_henan",1272,22,95590000,0.00001331,0.00000023,0.343
2020-03-07,45,"china_henan",1272,22,95590000,0.00001331,0.00000023,0.333
2020-03-08,46,"china_henan",1272,22,95590000,0.00001331,0.00000023,0.325
2020-03-09,47,"china_henan",1272,22,95590000,0.00001331,0.00000023,0.315
2020-03-10,48,"china_henan",1272,22,95590000,0.00001331,0.00000023,0.307
2020-03-11,49,"china_henan",1273,22,95590000,0.00001332,0.00000023,0.299
2020-03-12,50,"china_henan",1273,22,95590000,0.00001332,0.00000023,0.293
2020-03-13,51,"china_henan",1273,22,95590000,0.00001332,0.00000023,0.285
2020-03-14,52,"china_henan",1273,22,95590000,0.00001332,0.00000023,0.279
2020-03-15,53,"china_henan",1273,22,95590000,0.00001332,0.00000023,0.273
2020-03-16,54,"china_henan",1273,22,95590000,0.00001332,0.00000023,0.267
2020-03-17,55,"china_henan",1273,22,95590000,0.00001332,0.00000023,0.261
2020-03-18,56,"china_henan",1273,22,95590000,0.00001332,0.00000023,0.255
2020-03-19,57,"china_henan",1273,22,95590000,0.00001332,0.00000023,0.251
2020-03-20,58,"china_henan",1273,22,95590000,0.00001332,0.00000023,0.245
2020-03-21,59,"china_henan",1273,22,95590000,0.00001332,0.00000023,0.241
2020-03-22,60,"china_henan",1274,22,95590000,0.00001333,0.00000023,0.237
2020-03-23,61,"china_henan",1274,22,95590000,0.00001333,0.00000023,0.233
2020-03-24,62,"china_henan",1274,22,95590000,0.00001333,0.00000023,0.227
2020-03-25,63,"china_henan",1274,22,95590000,0.00001333,0.00000023,0.223
2020-03-26,64,"china_henan",1275,22,95590000,0.00001334,0.00000023,0.221
2020-03-27,65,"china_henan",1275,22,95590000,0.00001334,0.00000023,0.217
2020-03-28,66,"china_henan",1275,22,95590000,0.00001334,0.00000023,0.213
2020-03-29,67,"china_henan",1276,22,95590000,0.00001335,0.00000023,0.209
2020-01-22,0,"china_hubei",444,17,59020000,0.00000752,0.00000029,0.001
2020-01-23,1,"china_hubei",444,17,59020000,0.00000752,0.00000029,0.001
2020-01-24,2,"china_hubei",549,24,59020000,0.0000093,0.00000041,1.725
2020-01-25,3,"china_hubei",761,40,59020000,0.00001289,0.00000068,1.625
2020-01-26,4,"china_hubei",1058,52,59020000,0.00001793,0.00000088,1.55
2020-01-27,5,"china_hubei",1423,76,59020000,0.00002411,0.00000129,1.45
2020-01-28,6,"china_hubei",3554,125,59020000,0.00006022,0.00000212,2.4
2020-01-29,7,"china_hubei",3554,125,59020000,0.00006022,0.00000212,1.725
2020-01-30,8,"china_hubei",4903,162,59020000,0.00008307,0.00000274,1.675
2020-01-31,9,"china_hubei",5806,204,59020000,0.00009837,0.00000346,1.475
2020-02-01,10,"china_hubei",7153,249,59020000,0.0001212,0.00000422,1.35
2020-02-02,11,"china_hubei",11177,350,59020000,0.00018938,0.00000593,1.45
2020-02-03,12,"china_hubei",13522,414,59020000,0.00022911,0.00000701,1.35
2020-02-04,13,"china_hubei",16678,479,59020000,0.00028258,0.00000812,1.275
2020-02-05,14,"china_hubei",19665,549,59020000,0.00033319,0.0000093,1.2
2020-02-06,15,"china_hubei",22112,618,59020000,0.00037465,0.00001047,1.1
2020-02-07,16,"china_hubei",24953,699,59020000,0.00042279,0.00001184,1.025
2020-02-08,17,"china_hubei",27100,780,59020000,0.00045917,0.00001322,0.955
2020-02-09,18,"china_hubei",29631,871,59020000,0.00050205,0.00001476,0.895
2020-02-10,19,"china_hubei",31728,974,59020000,0.00053758,0.0000165,0.835
2020-02-11,20,"china_hubei",33366,1068,59020000,0.00056533,0.0000181,0.781
2020-02-12,21,"china_hubei",33366,1068,59020000,0.00056533,0.0000181,0.721
2020-02-13,22,"china_hubei",48206,1310,59020000,0.00081677,0.0000222,0.753
2020-02-14,23,"china_hubei",54406,1457,59020000,0.00092182,0.00002469,0.727
2020-02-15,24,"china_hubei",56249,1596,59020000,0.00095305,0.00002704,0.685
2020-02-16,25,"china_hubei",58182,1696,59020000,0.0009858,0.00002874,0.649
2020-02-17,26,"china_hubei",59989,1789,59020000,0.00101642,0.00003031,0.615
2020-02-18,27,"china_hubei",61682,1921,59020000,0.0010451,0.00003255,0.585
2020-02-19,28,"china_hubei",62031,2029,59020000,0.00105102,0.00003438,0.555
2020-02-20,29,"china_hubei",62442,2144,59020000,0.00105798,0.00003633,0.527
2020-02-21,30,"china_hubei",62662,2144,59020000,0.00106171,0.00003633,0.501
2020-02-22,31,"china_hubei",64084,2346,59020000,0.0010858,0.00003975,0.481
2020-02-23,32,"china_hubei",64084,2346,59020000,0.0010858,0.00003975,0.459
2020-02-24,33,"china_hubei",64287,2495,59020000,0.00108924,0.00004227,0.439
2020-02-25,34,"china_hubei",64786,2563,59020000,0.0010977,0.00004343,0.423
2020-02-26,35,"china_hubei",65187,2615,59020000,0.00110449,0.00004431,0.407
2020-02-27,36,"china_hubei",65596,2641,59020000,0.00111142,0.00004475,0.391
2020-02-28,37,"china_hubei",65914,2682,59020000,0.00111681,0.00004544,0.377
2020-02-29,38,"china_hubei",66337,2727,59020000,0.00112397,0.0000462,0.365
2020-03-01,39,"china_hubei",66907,2761,59020000,0.00113363,0.00004678,0.353
2020-03-02,40,"china_hubei",67103,2803,59020000,0.00113695,0.00004749,0.343
2020-03-03,41,"china_hubei",67217,2835,59020000,0.00113889,0.00004803,0.331
2020-03-04,42,"china_hubei",67332,2871,59020000,0.00114083,0.00004864,0.321
2020-03-05,43,"china_hubei",67466,2902,59020000,0.0011431,0.00004917,0.313
2020-03-06,44,"china_hubei",67592,2931,59020000,0.00114524,0.00004966,0.303
2020-03-07,45,"china_hubei",67666,2959,59020000,0.00114649,0.00005014,0.295
2020-03-08,46,"china_hubei",67707,2986,59020000,0.00114719,0.00005059,0.287
2020-03-09,47,"china_hubei",67743,3008,59020000,0.0011478,0.00005097,0.281
2020-03-10,48,"china_hubei",67760,3024,59020000,0.00114809,0.00005124,0.273
2020-03-11,49,"china_hubei",67773,3046,59020000,0.00114831,0.00005161,0.267
2020-03-12,50,"china_hubei",67781,3056,59020000,0.00114844,0.00005178,0.261
2020-03-13,51,"china_hubei",67786,3062,59020000,0.00114853,0.00005188,0.255
2020-03-14,52,"china_hubei",67790,3075,59020000,0.00114859,0.0000521,0.249
2020-03-15,53,"china_hubei",67794,3085,59020000,0.00114866,0.00005227,0.243
2020-03-16,54,"china_hubei",67798,3099,59020000,0.00114873,0.00005251,0.239
2020-03-17,55,"china_hubei",67799,3111,59020000,0.00114875,0.00005271,0.233
2020-03-18,56,"china_hubei",67800,3122,59020000,0.00114876,0.0000529,0.229
2020-03-19,57,"china_hubei",67800,3130,59020000,0.00114876,0.00005303,0.225
2020-03-20,58,"china_hubei",67800,3133,59020000,0.00114876,0.00005308,0.221
2020-03-21,59,"china_hubei",67800,3139,59020000,0.00114876,0.00005319,0.217
2020-03-22,60,"china_hubei",67800,3153,59020000,0.00114876,0.00005342,0.213
2020-03-23,61,"china_hubei",67800,3153,59020000,0.00114876,0.00005342,0.209
2020-03-24,62,"china_hubei",67801,3160,59020000,0.00114878,0.00005354,0.205
2020-03-25,63,"china_hubei",67801,3163,59020000,0.00114878,0.00005359,0.201
2020-03-26,64,"china_hubei",67801,3169,59020000,0.00114878,0.00005369,0.199
2020-03-27,65,"china_hubei",67801,3174,59020000,0.00114878,0.00005378,0.195
2020-03-28,66,"china_hubei",67801,3177,59020000,0.00114878,0.00005383,0.193
2020-03-29,67,"china_hubei",67801,3182,59020000,0.00114878,0.00005391,0.189
2020-01-22,0,"china_hunan",4,0,68600000,0.00000006,0,0.001
2020-01-23,1,"china_hunan",9,0,68600000,0.00000013,0,0.001
2020-01-24,2,"china_hunan",24,0,68600000,0.00000035,0,20
2020-01-25,3,"china_hunan",43,0,68600000,0.00000063,0,18.5
2020-01-26,4,"china_hunan",69,0,68600000,0.00000101,0,11.5
2020-01-27,5,"china_hunan",100,0,68600000,0.00000146,0,8.5
