"Date","Day","County_state","Cases","Death","Population","Cases_Percent","Death_Percent"
2020-03-25,12,"Tuscaloosa_Alabama",15,0,209355,0.00007165,0
2020-03-26,13,"Tuscaloosa_Alabama",20,0,209355,0.00009553,0
2020-03-27,14,"Tuscaloosa_Alabama",22,0,209355,0.00010508,0
2020-03-28,15,"Tuscaloosa_Alabama",23,0,209355,0.00010986,0
2020-03-29,16,"Tuscaloosa_Alabama",23,0,209355,0.00010986,0
2020-03-19,0,"Walker_Alabama",1,0,63521,0.00001574,0
2020-03-20,1,"Walker_Alabama",1,0,63521,0.00001574,0
2020-03-21,2,"Walker_Alabama",1,0,63521,0.00001574,0
2020-03-22,3,"Walker_Alabama",1,0,63521,0.00001574,0
2020-03-23,4,"Walker_Alabama",3,0,63521,0.00004723,0
2020-03-24,5,"Walker_Alabama",5,0,63521,0.00007871,0
2020-03-25,6,"Walker_Alabama",9,0,63521,0.00014169,0
2020-03-26,7,"Walker_Alabama",18,0,63521,0.00028337,0
2020-03-27,8,"Walker_Alabama",24,0,63521,0.00037783,0
2020-03-28,9,"Walker_Alabama",28,0,63521,0.0004408,0
2020-03-29,10,"Walker_Alabama",30,0,63521,0.00047228,0
2020-03-20,0,"Washington_Alabama",1,0,16326,0.00006125,0
2020-03-21,1,"Washington_Alabama",1,0,16326,0.00006125,0
2020-03-22,2,"Washington_Alabama",1,0,16326,0.00006125,0
2020-03-23,3,"Washington_Alabama",1,0,16326,0.00006125,0
2020-03-24,4,"Washington_Alabama",1,0,16326,0.00006125,0
2020-03-25,5,"Washington_Alabama",1,0,16326,0.00006125,0
2020-03-26,6,"Washington_Alabama",2,0,16326,0.0001225,0
2020-03-27,7,"Washington_Alabama",2,0,16326,0.0001225,0
2020-03-28,8,"Washington_Alabama",2,0,16326,0.0001225,0
2020-03-29,9,"Washington_Alabama",4,0,16326,0.00024501,0
2020-03-25,0,"Wilcox_Alabama",1,0,10373,0.0000964,0
2020-03-26,1,"Wilcox_Alabama",2,0,10373,0.00019281,0
2020-03-27,2,"Wilcox_Alabama",2,0,10373,0.00019281,0
2020-03-28,3,"Wilcox_Alabama",2,0,10373,0.00019281,0
2020-03-29,4,"Wilcox_Alabama",2,0,10373,0.00019281,0
2020-03-27,0,"Winston_Alabama",2,0,23629,0.00008464,0
2020-03-28,1,"Winston_Alabama",2,0,23629,0.00008464,0
2020-03-29,2,"Winston_Alabama",2,0,23629,0.00008464,0
2020-03-12,0,"Anchorage_Alaska",1,0,288000,0.00000347,0
2020-03-13,1,"Anchorage_Alaska",1,0,288000,0.00000347,0
2020-03-14,2,"Anchorage_Alaska",1,0,288000,0.00000347,0
2020-03-15,3,"Anchorage_Alaska",1,0,288000,0.00000347,0
2020-03-16,4,"Anchorage_Alaska",1,0,288000,0.00000347,0
2020-03-17,5,"Anchorage_Alaska",2,0,288000,0.00000694,0
2020-03-18,6,"Anchorage_Alaska",4,0,288000,0.00001389,0
2020-03-19,7,"Anchorage_Alaska",4,0,288000,0.00001389,0
2020-03-20,8,"Anchorage_Alaska",4,0,288000,0.00001389,0
2020-03-21,9,"Anchorage_Alaska",5,0,288000,0.00001736,0
2020-03-22,10,"Anchorage_Alaska",6,0,288000,0.00002083,0
2020-03-23,11,"Anchorage_Alaska",17,0,288000,0.00005903,0
2020-03-24,12,"Anchorage_Alaska",17,0,288000,0.00005903,0
2020-03-25,13,"Anchorage_Alaska",28,0,288000,0.00009722,0
2020-03-26,14,"Anchorage_Alaska",33,0,288000,0.00011458,0
2020-03-27,15,"Anchorage_Alaska",43,1,288000,0.00014931,0.00000347
2020-03-28,16,"Anchorage_Alaska",54,1,288000,0.0001875,0.00000347
2020-03-29,17,"Anchorage_Alaska",59,2,288000,0.00020486,0.00000694
2020-03-16,0,"Fairbanks North Star Borough_Alaska",2,0,96849,0.00002065,0
2020-03-17,1,"Fairbanks North Star Borough_Alaska",3,0,96849,0.00003098,0
2020-03-18,2,"Fairbanks North Star Borough_Alaska",3,0,96849,0.00003098,0
2020-03-19,3,"Fairbanks North Star Borough_Alaska",5,0,96849,0.00005163,0
2020-03-20,4,"Fairbanks North Star Borough_Alaska",6,0,96849,0.00006195,0
2020-03-21,5,"Fairbanks North Star Borough_Alaska",7,0,96849,0.00007228,0
2020-03-22,6,"Fairbanks North Star Borough_Alaska",7,0,96849,0.00007228,0
2020-03-23,7,"Fairbanks North Star Borough_Alaska",7,0,96849,0.00007228,0
2020-03-24,8,"Fairbanks North Star Borough_Alaska",9,0,96849,0.00009293,0
2020-03-25,9,"Fairbanks North Star Borough_Alaska",11,0,96849,0.00011358,0
2020-03-26,10,"Fairbanks North Star Borough_Alaska",15,0,96849,0.00015488,0
2020-03-27,11,"Fairbanks North Star Borough_Alaska",19,0,96849,0.00019618,0
2020-03-28,12,"Fairbanks North Star Borough_Alaska",23,0,96849,0.00023748,0
2020-03-29,13,"Fairbanks North Star Borough_Alaska",28,0,96849,0.00028911,0
2020-03-23,0,"Juneau City and Borough_Alaska",1,0,31974,0.00003128,0
2020-03-24,1,"Juneau City and Borough_Alaska",2,0,31974,0.00006255,0
2020-03-25,2,"Juneau City and Borough_Alaska",2,0,31974,0.00006255,0
2020-03-26,3,"Juneau City and Borough_Alaska",3,0,31974,0.00009383,0
2020-03-27,4,"Juneau City and Borough_Alaska",4,0,31974,0.0001251,0
2020-03-28,5,"Juneau City and Borough_Alaska",4,0,31974,0.0001251,0
2020-03-29,6,"Juneau City and Borough_Alaska",5,0,31974,0.00015638,0
2020-03-18,0,"Kenai Peninsula Borough_Alaska",1,0,58708,0.00001703,0
2020-03-19,1,"Kenai Peninsula Borough_Alaska",1,0,58708,0.00001703,0
2020-03-20,2,"Kenai Peninsula Borough_Alaska",1,0,58708,0.00001703,0
2020-03-21,3,"Kenai Peninsula Borough_Alaska",3,0,58708,0.0000511,0
2020-03-22,4,"Kenai Peninsula Borough_Alaska",3,0,58708,0.0000511,0
2020-03-23,5,"Kenai Peninsula Borough_Alaska",3,0,58708,0.0000511,0
2020-03-24,6,"Kenai Peninsula Borough_Alaska",4,0,58708,0.00006813,0
2020-03-25,7,"Kenai Peninsula Borough_Alaska",5,0,58708,0.00008517,0
2020-03-26,8,"Kenai Peninsula Borough_Alaska",5,0,58708,0.00008517,0
2020-03-27,9,"Kenai Peninsula Borough_Alaska",5,0,58708,0.00008517,0
2020-03-28,10,"Kenai Peninsula Borough_Alaska",7,0,58708,0.00011923,0
2020-03-29,11,"Kenai Peninsula Borough_Alaska",7,0,58708,0.00011923,0
2020-03-17,0,"Ketchikan Gateway Borough_Alaska",1,0,13901,0.00007194,0
2020-03-18,1,"Ketchikan Gateway Borough_Alaska",1,0,13901,0.00007194,0
2020-03-19,2,"Ketchikan Gateway Borough_Alaska",2,0,13901,0.00014387,0
2020-03-20,3,"Ketchikan Gateway Borough_Alaska",3,0,13901,0.00021581,0
2020-03-21,4,"Ketchikan Gateway Borough_Alaska",6,0,13901,0.00043162,0
2020-03-22,5,"Ketchikan Gateway Borough_Alaska",6,0,13901,0.00043162,0
2020-03-23,6,"Ketchikan Gateway Borough_Alaska",6,0,13901,0.00043162,0
2020-03-24,7,"Ketchikan Gateway Borough_Alaska",8,0,13901,0.0005755,0
2020-03-25,8,"Ketchikan Gateway Borough_Alaska",11,0,13901,0.00079131,0
2020-03-26,9,"Ketchikan Gateway Borough_Alaska",11,0,13901,0.00079131,0
2020-03-27,10,"Ketchikan Gateway Borough_Alaska",12,0,13901,0.00086325,0
2020-03-28,11,"Ketchikan Gateway Borough_Alaska",12,0,13901,0.00086325,0
2020-03-29,12,"Ketchikan Gateway Borough_Alaska",13,0,13901,0.00093518,0
2020-03-23,0,"Matanuska-Susitna Borough_Alaska",2,0,108317,0.00001846,0
2020-03-24,1,"Matanuska-Susitna Borough_Alaska",2,0,108317,0.00001846,0
2020-03-25,2,"Matanuska-Susitna Borough_Alaska",2,0,108317,0.00001846,0
2020-03-26,3,"Matanuska-Susitna Borough_Alaska",2,0,108317,0.00001846,0
2020-03-27,4,"Matanuska-Susitna Borough_Alaska",2,0,108317,0.00001846,0
2020-03-28,5,"Matanuska-Susitna Borough_Alaska",2,0,108317,0.00001846,0
2020-03-29,6,"Matanuska-Susitna Borough_Alaska",2,0,108317,0.00001846,0
2020-03-21,0,"Apache_Arizona",3,0,71887,0.00004173,0
2020-03-22,1,"Apache_Arizona",3,0,71887,0.00004173,0
2020-03-23,2,"Apache_Arizona",4,0,71887,0.00005564,0
2020-03-24,3,"Apache_Arizona",4,0,71887,0.00005564,0
2020-03-25,4,"Apache_Arizona",7,0,71887,0.00009738,0
2020-03-26,5,"Apache_Arizona",9,0,71887,0.0001252,0
2020-03-27,6,"Apache_Arizona",11,0,71887,0.00015302,0
2020-03-28,7,"Apache_Arizona",13,0,71887,0.00018084,0
2020-03-29,8,"Apache_Arizona",13,0,71887,0.00018084,0
2020-03-21,0,"Cochise_Arizona",1,0,125922,0.00000794,0
2020-03-22,1,"Cochise_Arizona",1,0,125922,0.00000794,0
2020-03-23,2,"Cochise_Arizona",1,0,125922,0.00000794,0
2020-03-24,3,"Cochise_Arizona",1,0,125922,0.00000794,0
2020-03-25,4,"Cochise_Arizona",1,0,125922,0.00000794,0
2020-03-26,5,"Cochise_Arizona",2,0,125922,0.00001588,0
2020-03-27,6,"Cochise_Arizona",2,0,125922,0.00001588,0
2020-03-28,7,"Cochise_Arizona",3,0,125922,0.00002382,0
2020-03-29,8,"Cochise_Arizona",3,0,125922,0.00002382,0
2020-03-18,0,"Coconino_Arizona",1,0,143476,0.00000697,0
2020-03-19,1,"Coconino_Arizona",2,0,143476,0.00001394,0
2020-03-20,2,"Coconino_Arizona",11,0,143476,0.00007667,0
2020-03-21,3,"Coconino_Arizona",11,0,143476,0.00007667,0
2020-03-22,4,"Coconino_Arizona",15,0,143476,0.00010455,0
2020-03-23,5,"Coconino_Arizona",17,0,143476,0.00011849,0
2020-03-24,6,"Coconino_Arizona",18,1,143476,0.00012546,0.00000697
2020-03-25,7,"Coconino_Arizona",23,1,143476,0.00016031,0.00000697
2020-03-26,8,"Coconino_Arizona",28,2,143476,0.00019515,0.00001394
2020-03-27,9,"Coconino_Arizona",41,2,143476,0.00028576,0.00001394
2020-03-28,10,"Coconino_Arizona",56,2,143476,0.00039031,0.00001394
2020-03-29,11,"Coconino_Arizona",68,2,143476,0.00047395,0.00001394
2020-03-28,0,"Gila_Arizona",1,0,54018,0.00001851,0
2020-03-29,1,"Gila_Arizona",1,0,54018,0.00001851,0
2020-03-14,0,"Graham_Arizona",1,0,38837,0.00002575,0
2020-03-15,1,"Graham_Arizona",1,0,38837,0.00002575,0
2020-03-16,2,"Graham_Arizona",1,0,38837,0.00002575,0
2020-03-17,3,"Graham_Arizona",1,0,38837,0.00002575,0
2020-03-18,4,"Graham_Arizona",1,0,38837,0.00002575,0
2020-03-19,5,"Graham_Arizona",1,0,38837,0.00002575,0
2020-03-20,6,"Graham_Arizona",1,0,38837,0.00002575,0
2020-03-21,7,"Graham_Arizona",1,0,38837,0.00002575,0
2020-03-22,8,"Graham_Arizona",2,0,38837,0.0000515,0
2020-03-23,9,"Graham_Arizona",2,0,38837,0.0000515,0
2020-03-24,10,"Graham_Arizona",2,0,38837,0.0000515,0
2020-03-25,11,"Graham_Arizona",2,0,38837,0.0000515,0
2020-03-26,12,"Graham_Arizona",2,0,38837,0.0000515,0
2020-03-27,13,"Graham_Arizona",4,0,38837,0.00010299,0
2020-03-28,14,"Graham_Arizona",2,0,38837,0.0000515,0
2020-03-29,15,"Graham_Arizona",2,0,38837,0.0000515,0
2020-03-26,0,"La Paz_Arizona",2,0,21108,0.00009475,0
2020-03-27,1,"La Paz_Arizona",2,0,21108,0.00009475,0
2020-03-28,2,"La Paz_Arizona",2,0,21108,0.00009475,0
2020-03-29,3,"La Paz_Arizona",2,0,21108,0.00009475,0
2020-01-26,0,"Maricopa_Arizona",1,0,4485414,0.00000022,0
2020-01-27,1,"Maricopa_Arizona",1,0,4485414,0.00000022,0
2020-01-28,2,"Maricopa_Arizona",1,0,4485414,0.00000022,0
2020-01-29,3,"Maricopa_Arizona",1,0,4485414,0.00000022,0
2020-01-30,4,"Maricopa_Arizona",1,0,4485414,0.00000022,0
2020-01-31,5,"Maricopa_Arizona",1,0,4485414,0.00000022,0
2020-02-01,6,"Maricopa_Arizona",1,0,4485414,0.00000022,0
2020-02-02,7,"Maricopa_Arizona",1,0,4485414,0.00000022,0
2020-02-03,8,"Maricopa_Arizona",1,0,4485414,0.00000022,0
2020-02-04,9,"Maricopa_Arizona",1,0,4485414,0.00000022,0
2020-02-05,10,"Maricopa_Arizona",1,0,4485414,0.00000022,0
2020-02-06,11,"Maricopa_Arizona",1,0,4485414,0.00000022,0
2020-02-07,12,"Maricopa_Arizona",1,0,4485414,0.00000022,0
2020-02-08,13,"Maricopa_Arizona",1,0,4485414,0.00000022,0
2020-02-09,14,"Maricopa_Arizona",1,0,4485414,0.00000022,0
2020-02-10,15,"Maricopa_Arizona",1,0,4485414,0.00000022,0
2020-02-11,16,"Maricopa_Arizona",1,0,4485414,0.00000022,0
2020-02-12,17,"Maricopa_Arizona",1,0,4485414,0.00000022,0
2020-02-13,18,"Maricopa_Arizona",1,0,4485414,0.00000022,0
2020-02-14,19,"Maricopa_Arizona",1,0,4485414,0.00000022,0
2020-02-15,20,"Maricopa_Arizona",1,0,4485414,0.00000022,0
2020-02-16,21,"Maricopa_Arizona",1,0,4485414,0.00000022,0
2020-02-17,22,"Maricopa_Arizona",1,0,4485414,0.00000022,0
2020-02-18,23,"Maricopa_Arizona",1,0,4485414,0.00000022,0
2020-02-19,24,"Maricopa_Arizona",1,0,4485414,0.00000022,0
2020-02-20,25,"Maricopa_Arizona",1,0,4485414,0.00000022,0
2020-02-21,26,"Maricopa_Arizona",1,0,4485414,0.00000022,0
2020-02-22,27,"Maricopa_Arizona",1,0,4485414,0.00000022,0
2020-02-23,28,"Maricopa_Arizona",1,0,4485414,0.00000022,0
2020-02-24,29,"Maricopa_Arizona",1,0,4485414,0.00000022,0
2020-02-25,30,"Maricopa_Arizona",1,0,4485414,0.00000022,0
2020-02-26,31,"Maricopa_Arizona",1,0,4485414,0.00000022,0
2020-02-27,32,"Maricopa_Arizona",1,0,4485414,0.00000022,0
2020-02-28,33,"Maricopa_Arizona",1,0,4485414,0.00000022,0
2020-02-29,34,"Maricopa_Arizona",1,0,4485414,0.00000022,0
2020-03-01,35,"Maricopa_Arizona",1,0,4485414,0.00000022,0
2020-03-02,36,"Maricopa_Arizona",1,0,4485414,0.00000022,0
2020-03-03,37,"Maricopa_Arizona",2,0,4485414,0.00000045,0
2020-03-04,38,"Maricopa_Arizona",2,0,4485414,0.00000045,0
2020-03-05,39,"Maricopa_Arizona",2,0,4485414,0.00000045,0
2020-03-06,40,"Maricopa_Arizona",2,0,4485414,0.00000045,0
2020-03-07,41,"Maricopa_Arizona",2,0,4485414,0.00000045,0
2020-03-08,42,"Maricopa_Arizona",2,0,4485414,0.00000045,0
2020-03-09,43,"Maricopa_Arizona",2,0,4485414,0.00000045,0
2020-03-10,44,"Maricopa_Arizona",2,0,4485414,0.00000045,0
2020-03-11,45,"Maricopa_Arizona",3,0,4485414,0.00000067,0
2020-03-12,46,"Maricopa_Arizona",3,0,4485414,0.00000067,0
2020-03-13,47,"Maricopa_Arizona",3,0,4485414,0.00000067,0
2020-03-14,48,"Maricopa_Arizona",4,0,4485414,0.00000089,0
2020-03-15,49,"Maricopa_Arizona",4,0,4485414,0.00000089,0
2020-03-16,50,"Maricopa_Arizona",8,0,4485414,0.00000178,0
2020-03-17,51,"Maricopa_Arizona",9,0,4485414,0.00000201,0
2020-03-18,52,"Maricopa_Arizona",11,0,4485414,0.00000245,0
2020-03-19,53,"Maricopa_Arizona",22,0,4485414,0.0000049,0
2020-03-20,54,"Maricopa_Arizona",34,1,4485414,0.00000758,0.00000022
2020-03-21,55,"Maricopa_Arizona",49,1,4485414,0.00001092,0.00000022
2020-03-22,56,"Maricopa_Arizona",81,2,4485414,0.00001806,0.00000045
2020-03-23,57,"Maricopa_Arizona",139,2,4485414,0.00003099,0.00000045
2020-03-24,58,"Maricopa_Arizona",199,2,4485414,0.00004437,0.00000045
2020-03-25,59,"Maricopa_Arizona",251,2,4485414,0.00005596,0.00000045
2020-03-26,60,"Maricopa_Arizona",299,4,4485414,0.00006666,0.00000089
2020-03-27,61,"Maricopa_Arizona",399,5,4485414,0.00008895,0.00000111
2020-03-28,62,"Maricopa_Arizona",454,5,4485414,0.00010122,0.00000111
2020-03-29,63,"Maricopa_Arizona",546,5,4485414,0.00012173,0.00000111
2020-03-26,0,"Mohave_Arizona",2,0,212181,0.00000943,0
2020-03-27,1,"Mohave_Arizona",4,0,212181,0.00001885,0
2020-03-28,2,"Mohave_Arizona",5,0,212181,0.00002356,0
2020-03-29,3,"Mohave_Arizona",6,0,212181,0.00002828,0
2020-03-17,0,"Navajo_Arizona",1,0,110924,0.00000902,0
2020-03-18,1,"Navajo_Arizona",2,0,110924,0.00001803,0
2020-03-19,2,"Navajo_Arizona",3,0,110924,0.00002705,0
2020-03-20,3,"Navajo_Arizona",3,0,110924,0.00002705,0
2020-03-21,4,"Navajo_Arizona",10,0,110924,0.00009015,0
2020-03-22,5,"Navajo_Arizona",13,0,110924,0.0001172,0
2020-03-23,6,"Navajo_Arizona",25,0,110924,0.00022538,0
2020-03-24,7,"Navajo_Arizona",32,0,110924,0.00028849,0
2020-03-25,8,"Navajo_Arizona",37,0,110924,0.00033356,0
2020-03-26,9,"Navajo_Arizona",43,0,110924,0.00038765,0
2020-03-27,10,"Navajo_Arizona",49,0,110924,0.00044174,0
2020-03-28,11,"Navajo_Arizona",57,0,110924,0.00051387,0
2020-03-29,12,"Navajo_Arizona",62,0,110924,0.00055894,0
2020-03-09,0,"Pima_Arizona",1,0,1047279,0.00000095,0
2020-03-10,1,"Pima_Arizona",1,0,1047279,0.00000095,0
2020-03-11,2,"Pima_Arizona",1,0,1047279,0.00000095,0
2020-03-12,3,"Pima_Arizona",1,0,1047279,0.00000095,0
2020-03-13,4,"Pima_Arizona",1,0,1047279,0.00000095,0
2020-03-14,5,"Pima_Arizona",2,0,1047279,0.00000191,0
2020-03-15,6,"Pima_Arizona",3,0,1047279,0.00000286,0
2020-03-16,7,"Pima_Arizona",4,0,1047279,0.00000382,0
2020-03-17,8,"Pima_Arizona",4,0,1047279,0.00000382,0
2020-03-18,9,"Pima_Arizona",5,0,1047279,0.00000477,0
2020-03-19,10,"Pima_Arizona",7,0,1047279,0.00000668,0
2020-03-20,11,"Pima_Arizona",8,0,1047279,0.00000764,0
2020-03-21,12,"Pima_Arizona",12,0,1047279,0.00001146,0
2020-03-22,13,"Pima_Arizona",17,0,1047279,0.00001623,0
2020-03-23,14,"Pima_Arizona",24,0,1047279,0.00002292,0
2020-03-24,15,"Pima_Arizona",42,0,1047279,0.0000401,0
2020-03-25,16,"Pima_Arizona",49,0,1047279,0.00004679,0
2020-03-26,17,"Pima_Arizona",75,0,1047279,0.00007161,0
2020-03-27,18,"Pima_Arizona",102,4,1047279,0.0000974,0.00000382
2020-03-28,19,"Pima_Arizona",120,5,1047279,0.00011458,0.00000477
2020-03-29,20,"Pima_Arizona",153,6,1047279,0.00014609,0.00000573
2020-03-06,0,"Pinal_Arizona",1,0,462789,0.00000216,0
2020-03-07,1,"Pinal_Arizona",3,0,462789,0.00000648,0
2020-03-08,2,"Pinal_Arizona",3,0,462789,0.00000648,0
2020-03-09,3,"Pinal_Arizona",3,0,462789,0.00000648,0
2020-03-10,4,"Pinal_Arizona",3,0,462789,0.00000648,0
2020-03-11,5,"Pinal_Arizona",5,0,462789,0.0000108,0
2020-03-12,6,"Pinal_Arizona",5,0,462789,0.0000108,0
2020-03-13,7,"Pinal_Arizona",5,0,462789,0.0000108,0
2020-03-14,8,"Pinal_Arizona",5,0,462789,0.0000108,0
2020-03-15,9,"Pinal_Arizona",5,0,462789,0.0000108,0
2020-03-16,10,"Pinal_Arizona",5,0,462789,0.0000108,0
2020-03-17,11,"Pinal_Arizona",5,0,462789,0.0000108,0
2020-03-18,12,"Pinal_Arizona",8,0,462789,0.00001729,0
2020-03-19,13,"Pinal_Arizona",10,0,462789,0.00002161,0
2020-03-20,14,"Pinal_Arizona",10,0,462789,0.00002161,0
2020-03-21,15,"Pinal_Arizona",14,0,462789,0.00003025,0
2020-03-22,16,"Pinal_Arizona",16,0,462789,0.00003457,0
2020-03-23,17,"Pinal_Arizona",17,0,462789,0.00003673,0
2020-03-24,18,"Pinal_Arizona",22,0,462789,0.00004754,0
2020-03-25,19,"Pinal_Arizona",23,0,462789,0.0000497,0
2020-03-26,20,"Pinal_Arizona",35,0,462789,0.00007563,0
2020-03-27,21,"Pinal_Arizona",36,0,462789,0.00007779,0
2020-03-28,22,"Pinal_Arizona",41,0,462789,0.00008859,0
2020-03-29,23,"Pinal_Arizona",51,0,462789,0.0001102,0
2020-03-19,0,"Santa Cruz_Arizona",1,0,46498,0.00002151,0
2020-03-20,1,"Santa Cruz_Arizona",1,0,46498,0.00002151,0
2020-03-21,2,"Santa Cruz_Arizona",1,0,46498,0.00002151,0
2020-03-22,3,"Santa Cruz_Arizona",1,0,46498,0.00002151,0
2020-03-23,4,"Santa Cruz_Arizona",1,0,46498,0.00002151,0
2020-03-24,5,"Santa Cruz_Arizona",1,0,46498,0.00002151,0
2020-03-25,6,"Santa Cruz_Arizona",2,0,46498,0.00004301,0
2020-03-26,7,"Santa Cruz_Arizona",2,0,46498,0.00004301,0
2020-03-27,8,"Santa Cruz_Arizona",2,0,46498,0.00004301,0
2020-03-28,9,"Santa Cruz_Arizona",2,0,46498,0.00004301,0
2020-03-29,10,"Santa Cruz_Arizona",2,0,46498,0.00004301,0
2020-03-19,0,"Yavapai_Arizona",1,0,235099,0.00000425,0
2020-03-20,1,"Yavapai_Arizona",1,0,235099,0.00000425,0
2020-03-21,2,"Yavapai_Arizona",1,0,235099,0.00000425,0
2020-03-22,3,"Yavapai_Arizona",3,0,235099,0.00001276,0
2020-03-23,4,"Yavapai_Arizona",3,0,235099,0.00001276,0
2020-03-24,5,"Yavapai_Arizona",3,0,235099,0.00001276,0
2020-03-25,6,"Yavapai_Arizona",4,0,235099,0.00001701,0
2020-03-26,7,"Yavapai_Arizona",5,0,235099,0.00002127,0
2020-03-27,8,"Yavapai_Arizona",9,0,235099,0.00003828,0
2020-03-28,9,"Yavapai_Arizona",13,0,235099,0.0000553,0
2020-03-29,10,"Yavapai_Arizona",12,0,235099,0.00005104,0
2020-03-20,0,"Yuma_Arizona",1,0,213787,0.00000468,0
2020-03-21,1,"Yuma_Arizona",1,0,213787,0.00000468,0
2020-03-22,2,"Yuma_Arizona",1,0,213787,0.00000468,0
2020-03-23,3,"Yuma_Arizona",1,0,213787,0.00000468,0
2020-03-24,4,"Yuma_Arizona",2,0,213787,0.00000936,0
2020-03-25,5,"Yuma_Arizona",3,0,213787,0.00001403,0
2020-03-26,6,"Yuma_Arizona",4,0,213787,0.00001871,0
2020-03-27,7,"Yuma_Arizona",4,0,213787,0.00001871,0
2020-03-28,8,"Yuma_Arizona",4,0,213787,0.00001871,0
2020-03-29,9,"Yuma_Arizona",9,0,213787,0.0000421,0
2020-03-29,0,"Arkansas_Arkansas",1,0,17486,0.00005719,0
2020-03-29,0,"Ashley_Arkansas",1,0,19657,0.00005087,0
2020-03-27,0,"Baxter_Arkansas",1,0,41932,0.00002385,0
2020-03-28,1,"Baxter_Arkansas",1,0,41932,0.00002385,0
2020-03-29,2,"Baxter_Arkansas",1,0,41932,0.00002385,0
2020-03-19,0,"Benton_Arkansas",1,0,279141,0.00000358,0
2020-03-20,1,"Benton_Arkansas",1,0,279141,0.00000358,0
2020-03-21,2,"Benton_Arkansas",1,0,279141,0.00000358,0
2020-03-22,3,"Benton_Arkansas",1,0,279141,0.00000358,0
2020-03-23,4,"Benton_Arkansas",1,0,279141,0.00000358,0
2020-03-24,5,"Benton_Arkansas",3,0,279141,0.00001075,0
2020-03-25,6,"Benton_Arkansas",18,0,279141,0.00006448,0
2020-03-26,7,"Benton_Arkansas",23,0,279141,0.0000824,0
2020-03-27,8,"Benton_Arkansas",24,0,279141,0.00008598,0
2020-03-28,9,"Benton_Arkansas",29,0,279141,0.00010389,0
2020-03-29,10,"Benton_Arkansas",33,0,279141,0.00011822,0
2020-03-19,0,"Boone_Arkansas",1,0,37432,0.00002672,0
2020-03-20,1,"Boone_Arkansas",1,0,37432,0.00002672,0
2020-03-21,2,"Boone_Arkansas",1,0,37432,0.00002672,0
2020-03-22,3,"Boone_Arkansas",1,0,37432,0.00002672,0
2020-03-23,4,"Boone_Arkansas",1,0,37432,0.00002672,0
2020-03-24,5,"Boone_Arkansas",1,0,37432,0.00002672,0
2020-03-25,6,"Boone_Arkansas",1,0,37432,0.00002672,0
2020-03-26,7,"Boone_Arkansas",1,0,37432,0.00002672,0
2020-03-27,8,"Boone_Arkansas",1,0,37432,0.00002672,0
2020-03-28,9,"Boone_Arkansas",1,0,37432,0.00002672,0
2020-03-29,10,"Boone_Arkansas",1,0,37432,0.00002672,0
2020-03-18,0,"Bradley_Arkansas",1,0,10763,0.00009291,0
2020-03-19,1,"Bradley_Arkansas",1,0,10763,0.00009291,0
2020-03-20,2,"Bradley_Arkansas",1,0,10763,0.00009291,0
2020-03-21,3,"Bradley_Arkansas",1,0,10763,0.00009291,0
2020-03-22,4,"Bradley_Arkansas",1,0,10763,0.00009291,0
2020-03-23,5,"Bradley_Arkansas",1,0,10763,0.00009291,0
2020-03-24,6,"Bradley_Arkansas",4,0,10763,0.00037164,0
2020-03-25,7,"Bradley_Arkansas",4,0,10763,0.00037164,0
2020-03-26,8,"Bradley_Arkansas",4,0,10763,0.00037164,0
2020-03-27,9,"Bradley_Arkansas",4,0,10763,0.00037164,0
2020-03-28,10,"Bradley_Arkansas",4,0,10763,0.00037164,0
2020-03-29,11,"Bradley_Arkansas",4,0,10763,0.00037164,0
2020-03-26,0,"Chicot_Arkansas",1,0,10118,0.00009883,0
2020-03-27,1,"Chicot_Arkansas",1,0,10118,0.00009883,0
2020-03-28,2,"Chicot_Arkansas",1,0,10118,0.00009883,0
2020-03-29,3,"Chicot_Arkansas",2,0,10118,0.00019767,0
2020-03-19,0,"Clark_Arkansas",1,0,22320,0.0000448,0
2020-03-20,1,"Clark_Arkansas",1,0,22320,0.0000448,0
2020-03-21,2,"Clark_Arkansas",1,0,22320,0.0000448,0
2020-03-22,3,"Clark_Arkansas",1,0,22320,0.0000448,0
2020-03-23,4,"Clark_Arkansas",1,0,22320,0.0000448,0
2020-03-24,5,"Clark_Arkansas",6,0,22320,0.00026882,0
2020-03-25,6,"Clark_Arkansas",13,0,22320,0.00058244,0
2020-03-26,7,"Clark_Arkansas",15,0,22320,0.00067204,0
2020-03-27,8,"Clark_Arkansas",17,0,22320,0.00076165,0
2020-03-28,9,"Clark_Arkansas",18,0,22320,0.00080645,0
2020-03-29,10,"Clark_Arkansas",18,0,22320,0.00080645,0
2020-03-16,0,"Cleburne_Arkansas",1,0,24919,0.00004013,0
2020-03-17,1,"Cleburne_Arkansas",1,0,24919,0.00004013,0
2020-03-18,2,"Cleburne_Arkansas",1,0,24919,0.00004013,0
2020-03-19,3,"Cleburne_Arkansas",1,0,24919,0.00004013,0
2020-03-20,4,"Cleburne_Arkansas",11,0,24919,0.00044143,0
2020-03-21,5,"Cleburne_Arkansas",22,0,24919,0.00088286,0
2020-03-22,6,"Cleburne_Arkansas",25,0,24919,0.00100325,0
2020-03-23,7,"Cleburne_Arkansas",25,0,24919,0.00100325,0
2020-03-24,8,"Cleburne_Arkansas",34,1,24919,0.00136442,0.00004013
