"Date","Day","Country","Cases","Death","Population","Cases_Percent","Death_Percent"
2020-03-22,0,"Afghanistan",40,1,37172386,0.00000108,0.00000003
2020-03-23,1,"Afghanistan",40,1,37172386,0.00000108,0.00000003
2020-03-24,2,"Afghanistan",74,1,37172386,0.00000199,0.00000003
2020-03-25,3,"Afghanistan",84,2,37172386,0.00000226,0.00000005
2020-03-26,4,"Afghanistan",94,4,37172386,0.00000253,0.00000011
2020-03-27,5,"Afghanistan",110,4,37172386,0.00000296,0.00000011
2020-03-28,6,"Afghanistan",110,4,37172386,0.00000296,0.00000011
2020-03-29,7,"Afghanistan",120,4,37172386,0.00000323,0.00000011
2020-03-30,8,"Afghanistan",170,4,37172386,0.00000457,0.00000011
2020-03-31,9,"Afghanistan",174,4,37172386,0.00000468,0.00000011
2020-04-01,10,"Afghanistan",237,4,37172386,0.00000638,0.00000011
2020-04-02,11,"Afghanistan",273,6,37172386,0.00000734,0.00000016
2020-04-03,12,"Afghanistan",281,6,37172386,0.00000756,0.00000016
2020-04-04,13,"Afghanistan",299,7,37172386,0.00000804,0.00000019
2020-04-05,14,"Afghanistan",349,7,37172386,0.00000939,0.00000019
2020-03-11,0,"Albania",12,1,2866376,0.00000419,0.00000035
2020-03-12,1,"Albania",23,1,2866376,0.00000802,0.00000035
2020-03-13,2,"Albania",33,1,2866376,0.00001151,0.00000035
2020-03-14,3,"Albania",38,1,2866376,0.00001326,0.00000035
2020-03-15,4,"Albania",42,1,2866376,0.00001465,0.00000035
2020-03-16,5,"Albania",51,1,2866376,0.00001779,0.00000035
2020-03-17,6,"Albania",55,1,2866376,0.00001919,0.00000035
2020-03-18,7,"Albania",59,2,2866376,0.00002058,0.0000007
2020-03-19,8,"Albania",64,2,2866376,0.00002233,0.0000007
2020-03-20,9,"Albania",70,2,2866376,0.00002442,0.0000007
2020-03-21,10,"Albania",76,2,2866376,0.00002651,0.0000007
2020-03-22,11,"Albania",89,2,2866376,0.00003105,0.0000007
2020-03-23,12,"Albania",104,4,2866376,0.00003628,0.0000014
2020-03-24,13,"Albania",123,5,2866376,0.00004291,0.00000174
2020-03-25,14,"Albania",146,5,2866376,0.00005094,0.00000174
2020-03-26,15,"Albania",174,6,2866376,0.0000607,0.00000209
2020-03-27,16,"Albania",186,8,2866376,0.00006489,0.00000279
2020-03-28,17,"Albania",197,10,2866376,0.00006873,0.00000349
2020-03-29,18,"Albania",212,10,2866376,0.00007396,0.00000349
2020-03-30,19,"Albania",223,11,2866376,0.0000778,0.00000384
2020-03-31,20,"Albania",243,15,2866376,0.00008478,0.00000523
2020-04-01,21,"Albania",259,15,2866376,0.00009036,0.00000523
2020-04-02,22,"Albania",277,16,2866376,0.00009664,0.00000558
2020-04-03,23,"Albania",304,17,2866376,0.00010606,0.00000593
2020-04-04,24,"Albania",333,20,2866376,0.00011617,0.00000698
2020-04-05,25,"Albania",361,20,2866376,0.00012594,0.00000698
2020-03-12,0,"Algeria",24,1,42228429,0.00000057,0.00000002
2020-03-13,1,"Algeria",26,2,42228429,0.00000062,0.00000005
2020-03-14,2,"Algeria",37,3,42228429,0.00000088,0.00000007
2020-03-15,3,"Algeria",48,4,42228429,0.00000114,0.00000009
2020-03-16,4,"Algeria",54,4,42228429,0.00000128,0.00000009
2020-03-17,5,"Algeria",60,4,42228429,0.00000142,0.00000009
2020-03-18,6,"Algeria",74,7,42228429,0.00000175,0.00000017
2020-03-19,7,"Algeria",87,9,42228429,0.00000206,0.00000021
2020-03-20,8,"Algeria",90,11,42228429,0.00000213,0.00000026
2020-03-21,9,"Algeria",139,15,42228429,0.00000329,0.00000036
2020-03-22,10,"Algeria",201,17,42228429,0.00000476,0.0000004
2020-03-23,11,"Algeria",230,17,42228429,0.00000545,0.0000004
2020-03-24,12,"Algeria",264,19,42228429,0.00000625,0.00000045
2020-03-25,13,"Algeria",302,21,42228429,0.00000715,0.0000005
2020-03-26,14,"Algeria",367,25,42228429,0.00000869,0.00000059
2020-03-27,15,"Algeria",409,26,42228429,0.00000969,0.00000062
2020-03-28,16,"Algeria",454,29,42228429,0.00001075,0.00000069
2020-03-29,17,"Algeria",511,31,42228429,0.0000121,0.00000073
2020-03-30,18,"Algeria",584,35,42228429,0.00001383,0.00000083
2020-03-31,19,"Algeria",716,44,42228429,0.00001696,0.00000104
2020-04-01,20,"Algeria",847,58,42228429,0.00002006,0.00000137
2020-04-02,21,"Algeria",986,86,42228429,0.00002335,0.00000204
2020-04-03,22,"Algeria",1171,105,42228429,0.00002773,0.00000249
2020-04-04,23,"Algeria",1251,130,42228429,0.00002962,0.00000308
2020-04-05,24,"Algeria",1320,152,42228429,0.00003126,0.0000036
2020-03-22,0,"Andorra",113,1,77006,0.00146742,0.00001299
2020-03-23,1,"Andorra",133,1,77006,0.00172714,0.00001299
2020-03-24,2,"Andorra",164,1,77006,0.0021297,0.00001299
2020-03-25,3,"Andorra",188,1,77006,0.00244137,0.00001299
2020-03-26,4,"Andorra",224,3,77006,0.00290886,0.00003896
2020-03-27,5,"Andorra",267,3,77006,0.00346726,0.00003896
2020-03-28,6,"Andorra",308,3,77006,0.00399969,0.00003896
2020-03-29,7,"Andorra",334,6,77006,0.00433732,0.00007792
2020-03-30,8,"Andorra",370,8,77006,0.00480482,0.00010389
2020-03-31,9,"Andorra",376,12,77006,0.00488274,0.00015583
2020-04-01,10,"Andorra",390,14,77006,0.00506454,0.0001818
2020-04-02,11,"Andorra",428,15,77006,0.00555801,0.00019479
2020-04-03,12,"Andorra",439,16,77006,0.00570085,0.00020778
2020-04-04,13,"Andorra",466,17,77006,0.00605148,0.00022076
2020-04-05,14,"Andorra",501,18,77006,0.00650599,0.00023375
2020-03-29,0,"Angola",7,2,30809762,0.00000023,0.00000006
2020-03-30,1,"Angola",7,2,30809762,0.00000023,0.00000006
2020-03-31,2,"Angola",7,2,30809762,0.00000023,0.00000006
2020-04-01,3,"Angola",8,2,30809762,0.00000026,0.00000006
2020-04-02,4,"Angola",8,2,30809762,0.00000026,0.00000006
2020-04-03,5,"Angola",8,2,30809762,0.00000026,0.00000006
2020-04-04,6,"Angola",10,2,30809762,0.00000032,0.00000006
2020-04-05,7,"Angola",14,2,30809762,0.00000045,0.00000006
2020-03-08,0,"Argentina",12,1,44494502,0.00000027,0.00000002
2020-03-09,1,"Argentina",12,1,44494502,0.00000027,0.00000002
2020-03-10,2,"Argentina",17,1,44494502,0.00000038,0.00000002
2020-03-11,3,"Argentina",19,1,44494502,0.00000043,0.00000002
2020-03-12,4,"Argentina",19,1,44494502,0.00000043,0.00000002
2020-03-13,5,"Argentina",31,2,44494502,0.0000007,0.00000004
2020-03-14,6,"Argentina",34,2,44494502,0.00000076,0.00000004
2020-03-15,7,"Argentina",45,2,44494502,0.00000101,0.00000004
2020-03-16,8,"Argentina",56,2,44494502,0.00000126,0.00000004
2020-03-17,9,"Argentina",68,2,44494502,0.00000153,0.00000004
2020-03-18,10,"Argentina",79,2,44494502,0.00000178,0.00000004
2020-03-19,11,"Argentina",97,3,44494502,0.00000218,0.00000007
2020-03-20,12,"Argentina",128,3,44494502,0.00000288,0.00000007
2020-03-21,13,"Argentina",158,4,44494502,0.00000355,0.00000009
2020-03-22,14,"Argentina",266,4,44494502,0.00000598,0.00000009
2020-03-23,15,"Argentina",301,4,44494502,0.00000676,0.00000009
2020-03-24,16,"Argentina",387,6,44494502,0.0000087,0.00000013
2020-03-25,17,"Argentina",387,8,44494502,0.0000087,0.00000018
2020-03-26,18,"Argentina",502,9,44494502,0.00001128,0.0000002
2020-03-27,19,"Argentina",589,13,44494502,0.00001324,0.00000029
2020-03-28,20,"Argentina",690,18,44494502,0.00001551,0.0000004
2020-03-29,21,"Argentina",745,19,44494502,0.00001674,0.00000043
2020-03-30,22,"Argentina",820,23,44494502,0.00001843,0.00000052
2020-03-31,23,"Argentina",1054,27,44494502,0.00002369,0.00000061
2020-04-01,24,"Argentina",1054,28,44494502,0.00002369,0.00000063
2020-04-02,25,"Argentina",1133,36,44494502,0.00002546,0.00000081
2020-04-03,26,"Argentina",1265,39,44494502,0.00002843,0.00000088
2020-04-04,27,"Argentina",1451,43,44494502,0.00003261,0.00000097
2020-04-05,28,"Argentina",1451,44,44494502,0.00003261,0.00000099
2020-03-26,0,"Armenia",290,1,2951776,0.00009825,0.00000034
2020-03-27,1,"Armenia",329,1,2951776,0.00011146,0.00000034
2020-03-28,2,"Armenia",407,1,2951776,0.00013788,0.00000034
2020-03-29,3,"Armenia",424,3,2951776,0.00014364,0.00000102
2020-03-30,4,"Armenia",482,3,2951776,0.00016329,0.00000102
2020-03-31,5,"Armenia",532,3,2951776,0.00018023,0.00000102
2020-04-01,6,"Armenia",571,4,2951776,0.00019344,0.00000136
2020-04-02,7,"Armenia",663,7,2951776,0.00022461,0.00000237
2020-04-03,8,"Armenia",736,7,2951776,0.00024934,0.00000237
2020-04-04,9,"Armenia",770,7,2951776,0.00026086,0.00000237
2020-04-05,10,"Armenia",822,7,2951776,0.00027848,0.00000237
2020-03-01,0,"Australia",27,1,24992369,0.00000108,0.00000004
2020-03-02,1,"Australia",30,1,24992369,0.0000012,0.00000004
2020-03-03,2,"Australia",39,1,24992369,0.00000156,0.00000004
2020-03-04,3,"Australia",52,2,24992369,0.00000208,0.00000008
2020-03-05,4,"Australia",55,2,24992369,0.0000022,0.00000008
2020-03-06,5,"Australia",60,2,24992369,0.0000024,0.00000008
2020-03-07,6,"Australia",63,2,24992369,0.00000252,0.00000008
2020-03-08,7,"Australia",76,3,24992369,0.00000304,0.00000012
2020-03-09,8,"Australia",91,3,24992369,0.00000364,0.00000012
2020-03-10,9,"Australia",107,3,24992369,0.00000428,0.00000012
2020-03-11,10,"Australia",128,3,24992369,0.00000512,0.00000012
2020-03-12,11,"Australia",128,3,24992369,0.00000512,0.00000012
2020-03-13,12,"Australia",200,3,24992369,0.000008,0.00000012
2020-03-14,13,"Australia",250,3,24992369,0.00001,0.00000012
2020-03-15,14,"Australia",297,3,24992369,0.00001188,0.00000012
2020-03-16,15,"Australia",377,3,24992369,0.00001508,0.00000012
2020-03-17,16,"Australia",452,5,24992369,0.00001809,0.0000002
2020-03-18,17,"Australia",568,6,24992369,0.00002273,0.00000024
2020-03-19,18,"Australia",681,6,24992369,0.00002725,0.00000024
2020-03-20,19,"Australia",791,7,24992369,0.00003165,0.00000028
2020-03-21,20,"Australia",1071,7,24992369,0.00004285,0.00000028
2020-03-22,21,"Australia",1549,7,24992369,0.00006198,0.00000028
2020-03-23,22,"Australia",1682,7,24992369,0.0000673,0.00000028
2020-03-24,23,"Australia",2044,8,24992369,0.00008178,0.00000032
2020-03-25,24,"Australia",2364,8,24992369,0.00009459,0.00000032
2020-03-26,25,"Australia",2810,13,24992369,0.00011243,0.00000052
2020-03-27,26,"Australia",3143,13,24992369,0.00012576,0.00000052
2020-03-28,27,"Australia",3640,14,24992369,0.00014564,0.00000056
2020-03-29,28,"Australia",3984,16,24992369,0.00015941,0.00000064
2020-03-30,29,"Australia",4361,17,24992369,0.00017449,0.00000068
2020-03-31,30,"Australia",4559,18,24992369,0.00018242,0.00000072
2020-04-01,31,"Australia",4862,20,24992369,0.00019454,0.0000008
2020-04-02,32,"Australia",5116,24,24992369,0.0002047,0.00000096
2020-04-03,33,"Australia",5330,28,24992369,0.00021327,0.00000112
2020-04-04,34,"Australia",5550,30,24992369,0.00022207,0.0000012
2020-04-05,35,"Australia",5687,35,24992369,0.00022755,0.0000014
2020-03-12,0,"Austria",302,1,8847037,0.00003414,0.00000011
2020-03-13,1,"Austria",504,1,8847037,0.00005697,0.00000011
2020-03-14,2,"Austria",655,1,8847037,0.00007404,0.00000011
2020-03-15,3,"Austria",860,1,8847037,0.00009721,0.00000011
2020-03-16,4,"Austria",1018,3,8847037,0.00011507,0.00000034
2020-03-17,5,"Austria",1332,3,8847037,0.00015056,0.00000034
2020-03-18,6,"Austria",1646,4,8847037,0.00018605,0.00000045
2020-03-19,7,"Austria",2013,6,8847037,0.00022753,0.00000068
2020-03-20,8,"Austria",2388,6,8847037,0.00026992,0.00000068
2020-03-21,9,"Austria",2814,8,8847037,0.00031807,0.0000009
2020-03-22,10,"Austria",3582,16,8847037,0.00040488,0.00000181
2020-03-23,11,"Austria",4474,21,8847037,0.00050571,0.00000237
2020-03-24,12,"Austria",5283,28,8847037,0.00059715,0.00000316
2020-03-25,13,"Austria",5588,30,8847037,0.00063162,0.00000339
2020-03-26,14,"Austria",6909,49,8847037,0.00078094,0.00000554
2020-03-27,15,"Austria",7657,58,8847037,0.00086549,0.00000656
2020-03-28,16,"Austria",8271,68,8847037,0.00093489,0.00000769
2020-03-29,17,"Austria",8788,86,8847037,0.00099333,0.00000972
2020-03-30,18,"Austria",9618,108,8847037,0.00108714,0.00001221
2020-03-31,19,"Austria",10180,128,8847037,0.00115067,0.00001447
2020-04-01,20,"Austria",10711,146,8847037,0.00121069,0.0000165
2020-04-02,21,"Austria",11129,158,8847037,0.00125794,0.00001786
2020-04-03,22,"Austria",11524,168,8847037,0.00130258,0.00001899
2020-04-04,23,"Austria",11781,186,8847037,0.00133163,0.00002102
2020-04-05,24,"Austria",12051,204,8847037,0.00136215,0.00002306
2020-03-13,0,"Azerbaijan",15,1,9942334,0.00000151,0.0000001
2020-03-14,1,"Azerbaijan",15,1,9942334,0.00000151,0.0000001
2020-03-15,2,"Azerbaijan",23,1,9942334,0.00000231,0.0000001
2020-03-16,3,"Azerbaijan",28,1,9942334,0.00000282,0.0000001
2020-03-17,4,"Azerbaijan",28,1,9942334,0.00000282,0.0000001
2020-03-18,5,"Azerbaijan",28,1,9942334,0.00000282,0.0000001
2020-03-19,6,"Azerbaijan",44,1,9942334,0.00000443,0.0000001
2020-03-20,7,"Azerbaijan",44,1,9942334,0.00000443,0.0000001
2020-03-21,8,"Azerbaijan",53,1,9942334,0.00000533,0.0000001
2020-03-22,9,"Azerbaijan",65,1,9942334,0.00000654,0.0000001
2020-03-23,10,"Azerbaijan",72,1,9942334,0.00000724,0.0000001
2020-03-24,11,"Azerbaijan",87,1,9942334,0.00000875,0.0000001
2020-03-25,12,"Azerbaijan",93,2,9942334,0.00000935,0.0000002
2020-03-26,13,"Azerbaijan",122,3,9942334,0.00001227,0.0000003
2020-03-27,14,"Azerbaijan",165,3,9942334,0.0000166,0.0000003
2020-03-28,15,"Azerbaijan",182,4,9942334,0.00001831,0.0000004
2020-03-29,16,"Azerbaijan",209,4,9942334,0.00002102,0.0000004
2020-03-30,17,"Azerbaijan",273,4,9942334,0.00002746,0.0000004
2020-03-31,18,"Azerbaijan",298,5,9942334,0.00002997,0.0000005
2020-04-01,19,"Azerbaijan",359,5,9942334,0.00003611,0.0000005
2020-04-02,20,"Azerbaijan",400,5,9942334,0.00004023,0.0000005
2020-04-03,21,"Azerbaijan",443,5,9942334,0.00004456,0.0000005
2020-04-04,22,"Azerbaijan",521,5,9942334,0.0000524,0.0000005
2020-04-05,23,"Azerbaijan",584,7,9942334,0.00005874,0.0000007
2020-03-16,0,"Bahrain",214,1,1569439,0.00013635,0.00000064
2020-03-17,1,"Bahrain",228,1,1569439,0.00014527,0.00000064
2020-03-18,2,"Bahrain",256,1,1569439,0.00016312,0.00000064
2020-03-19,3,"Bahrain",278,1,1569439,0.00017713,0.00000064
2020-03-20,4,"Bahrain",285,1,1569439,0.00018159,0.00000064
2020-03-21,5,"Bahrain",305,1,1569439,0.00019434,0.00000064
2020-03-22,6,"Bahrain",334,2,1569439,0.00021281,0.00000127
2020-03-23,7,"Bahrain",377,2,1569439,0.00024021,0.00000127
2020-03-24,8,"Bahrain",392,3,1569439,0.00024977,0.00000191
2020-03-25,9,"Bahrain",419,4,1569439,0.00026697,0.00000255
2020-03-26,10,"Bahrain",458,4,1569439,0.00029182,0.00000255
2020-03-27,11,"Bahrain",466,4,1569439,0.00029692,0.00000255
2020-03-28,12,"Bahrain",476,4,1569439,0.00030329,0.00000255
2020-03-29,13,"Bahrain",499,4,1569439,0.00031795,0.00000255
2020-03-30,14,"Bahrain",515,4,1569439,0.00032814,0.00000255
2020-03-31,15,"Bahrain",567,4,1569439,0.00036128,0.00000255
2020-04-01,16,"Bahrain",569,4,1569439,0.00036255,0.00000255
2020-04-02,17,"Bahrain",643,4,1569439,0.0004097,0.00000255
2020-04-03,18,"Bahrain",672,4,1569439,0.00042818,0.00000255
2020-04-04,19,"Bahrain",688,4,1569439,0.00043837,0.00000255
2020-04-05,20,"Bahrain",700,4,1569439,0.00044602,0.00000255
2020-03-18,0,"Bangladesh",14,1,161356039,0.00000009,0.00000001
2020-03-19,1,"Bangladesh",17,1,161356039,0.00000011,0.00000001
2020-03-20,2,"Bangladesh",20,1,161356039,0.00000012,0.00000001
2020-03-21,3,"Bangladesh",25,2,161356039,0.00000015,0.00000001
2020-03-22,4,"Bangladesh",27,2,161356039,0.00000017,0.00000001
2020-03-23,5,"Bangladesh",33,3,161356039,0.0000002,0.00000002
2020-03-24,6,"Bangladesh",39,4,161356039,0.00000024,0.00000002
2020-03-25,7,"Bangladesh",39,5,161356039,0.00000024,0.00000003
2020-03-26,8,"Bangladesh",44,5,161356039,0.00000027,0.00000003
2020-03-27,9,"Bangladesh",48,5,161356039,0.0000003,0.00000003
2020-03-28,10,"Bangladesh",48,5,161356039,0.0000003,0.00000003
2020-03-29,11,"Bangladesh",48,5,161356039,0.0000003,0.00000003
2020-03-30,12,"Bangladesh",49,5,161356039,0.0000003,0.00000003
2020-03-31,13,"Bangladesh",51,5,161356039,0.00000032,0.00000003
2020-04-01,14,"Bangladesh",54,6,161356039,0.00000033,0.00000004
2020-04-02,15,"Bangladesh",56,6,161356039,0.00000035,0.00000004
2020-04-03,16,"Bangladesh",61,6,161356039,0.00000038,0.00000004
2020-04-04,17,"Bangladesh",70,8,161356039,0.00000043,0.00000005
2020-04-05,18,"Bangladesh",88,9,161356039,0.00000055,0.00000006
2020-04-05,0,"Barbados",56,1,286641,0.00019537,0.00000349
2020-03-31,0,"Belarus",152,1,9485386,0.00001602,0.00000011
2020-04-01,1,"Belarus",163,2,9485386,0.00001718,0.00000021
2020-04-02,2,"Belarus",304,4,9485386,0.00003205,0.00000042
2020-04-03,3,"Belarus",351,4,9485386,0.000037,0.00000042
2020-04-04,4,"Belarus",440,5,9485386,0.00004639,0.00000053
2020-04-05,5,"Belarus",562,8,9485386,0.00005925,0.00000084
2020-03-11,0,"Belgium",314,3,11422068,0.00002749,0.00000026
2020-03-12,1,"Belgium",314,3,11422068,0.00002749,0.00000026
2020-03-13,2,"Belgium",559,3,11422068,0.00004894,0.00000026
2020-03-14,3,"Belgium",689,4,11422068,0.00006032,0.00000035
2020-03-15,4,"Belgium",886,4,11422068,0.00007757,0.00000035
2020-03-16,5,"Belgium",1058,5,11422068,0.00009263,0.00000044
2020-03-17,6,"Belgium",1243,10,11422068,0.00010882,0.00000088
2020-03-18,7,"Belgium",1486,14,11422068,0.0001301,0.00000123
2020-03-19,8,"Belgium",1795,21,11422068,0.00015715,0.00000184
2020-03-20,9,"Belgium",2257,37,11422068,0.0001976,0.00000324
2020-03-21,10,"Belgium",2815,67,11422068,0.00024645,0.00000587
2020-03-22,11,"Belgium",3401,75,11422068,0.00029776,0.00000657
2020-03-23,12,"Belgium",3743,88,11422068,0.0003277,0.0000077
2020-03-24,13,"Belgium",4269,122,11422068,0.00037375,0.00001068
2020-03-25,14,"Belgium",4937,178,11422068,0.00043223,0.00001558
2020-03-26,15,"Belgium",6235,220,11422068,0.00054587,0.00001926
2020-03-27,16,"Belgium",7284,289,11422068,0.00063771,0.0000253
2020-03-28,17,"Belgium",9134,353,11422068,0.00079968,0.00003091
2020-03-29,18,"Belgium",10836,431,11422068,0.00094869,0.00003773
2020-03-30,19,"Belgium",11899,513,11422068,0.00104176,0.00004491
2020-03-31,20,"Belgium",12775,705,11422068,0.00111845,0.00006172
2020-04-01,21,"Belgium",13964,828,11422068,0.00122255,0.00007249
2020-04-02,22,"Belgium",15348,1011,11422068,0.00134371,0.00008851
2020-04-03,23,"Belgium",16770,1143,11422068,0.00146821,0.00010007
2020-04-04,24,"Belgium",18431,1283,11422068,0.00161363,0.00011233
2020-04-05,25,"Belgium",19691,1447,11422068,0.00172394,0.00012668
2020-03-29,0,"Bolivia",81,1,11353142,0.00000713,0.00000009
2020-03-30,1,"Bolivia",97,4,11353142,0.00000854,0.00000035
2020-03-31,2,"Bolivia",107,6,11353142,0.00000942,0.00000053
2020-04-01,3,"Bolivia",115,7,11353142,0.00001013,0.00000062
2020-04-02,4,"Bolivia",123,8,11353142,0.00001083,0.0000007
2020-04-03,5,"Bolivia",132,9,11353142,0.00001163,0.00000079
2020-04-04,6,"Bolivia",139,10,11353142,0.00001224,0.00000088
2020-04-05,7,"Bolivia",157,10,11353142,0.00001383,0.00000088
2020-03-21,0,"Bosnia and Herzegovina",93,1,3323929,0.00002798,0.0000003
2020-03-22,1,"Bosnia and Herzegovina",126,1,3323929,0.00003791,0.0000003
2020-03-23,2,"Bosnia and Herzegovina",136,1,3323929,0.00004092,0.0000003
2020-03-24,3,"Bosnia and Herzegovina",166,3,3323929,0.00004994,0.0000009
2020-03-25,4,"Bosnia and Herzegovina",176,3,3323929,0.00005295,0.0000009
2020-03-26,5,"Bosnia and Herzegovina",191,3,3323929,0.00005746,0.0000009
2020-03-27,6,"Bosnia and Herzegovina",237,4,3323929,0.0000713,0.0000012
2020-03-28,7,"Bosnia and Herzegovina",258,5,3323929,0.00007762,0.0000015
2020-03-29,8,"Bosnia and Herzegovina",323,6,3323929,0.00009717,0.00000181
2020-03-30,9,"Bosnia and Herzegovina",368,10,3323929,0.00011071,0.00000301
2020-03-31,10,"Bosnia and Herzegovina",420,13,3323929,0.00012636,0.00000391
2020-04-01,11,"Bosnia and Herzegovina",459,13,3323929,0.00013809,0.00000391
2020-04-02,12,"Bosnia and Herzegovina",533,16,3323929,0.00016035,0.00000481
2020-04-03,13,"Bosnia and Herzegovina",579,17,3323929,0.00017419,0.00000511
2020-04-04,14,"Bosnia and Herzegovina",624,21,3323929,0.00018773,0.00000632
2020-04-05,15,"Bosnia and Herzegovina",654,23,3323929,0.00019676,0.00000692
2020-03-31,0,"Botswana",4,1,2254126,0.00000177,0.00000044
2020-04-01,1,"Botswana",4,1,2254126,0.00000177,0.00000044
2020-04-02,2,"Botswana",4,1,2254126,0.00000177,0.00000044
2020-04-03,3,"Botswana",4,1,2254126,0.00000177,0.00000044
2020-04-04,4,"Botswana",4,1,2254126,0.00000177,0.00000044
2020-04-05,5,"Botswana",6,1,2254126,0.00000266,0.00000044
2020-03-17,0,"Brazil",321,1,209469333,0.00000153,0
2020-03-18,1,"Brazil",372,3,209469333,0.00000178,0.00000001
2020-03-19,2,"Brazil",621,6,209469333,0.00000296,0.00000003
2020-03-20,3,"Brazil",793,11,209469333,0.00000379,0.00000005
2020-03-21,4,"Brazil",1021,15,209469333,0.00000487,0.00000007
2020-03-22,5,"Brazil",1546,25,209469333,0.00000738,0.00000012
2020-03-23,6,"Brazil",1924,34,209469333,0.00000919,0.00000016
2020-03-24,7,"Brazil",2247,46,209469333,0.00001073,0.00000022
2020-03-25,8,"Brazil",2554,59,209469333,0.00001219,0.00000028
2020-03-26,9,"Brazil",2985,77,209469333,0.00001425,0.00000037
2020-03-27,10,"Brazil",3417,92,209469333,0.00001631,0.00000044
2020-03-28,11,"Brazil",3904,111,209469333,0.00001864,0.00000053
2020-03-29,12,"Brazil",4256,136,209469333,0.00002032,0.00000065
2020-03-30,13,"Brazil",4579,159,209469333,0.00002186,0.00000076
2020-03-31,14,"Brazil",5717,201,209469333,0.00002729,0.00000096
2020-04-01,15,"Brazil",6836,240,209469333,0.00003263,0.00000115
2020-04-02,16,"Brazil",8044,324,209469333,0.0000384,0.00000155
2020-04-03,17,"Brazil",9056,359,209469333,0.00004323,0.00000171
2020-04-04,18,"Brazil",10360,445,209469333,0.00004946,0.00000212
2020-04-05,19,"Brazil",11130,486,209469333,0.00005313,0.00000232
2020-03-11,0,"Bulgaria",7,1,7024216,0.000001,0.00000014
2020-03-12,1,"Bulgaria",7,1,7024216,0.000001,0.00000014
2020-03-13,2,"Bulgaria",23,1,7024216,0.00000327,0.00000014
2020-03-14,3,"Bulgaria",41,2,7024216,0.00000584,0.00000028
2020-03-15,4,"Bulgaria",51,2,7024216,0.00000726,0.00000028
2020-03-16,5,"Bulgaria",52,2,7024216,0.0000074,0.00000028
2020-03-17,6,"Bulgaria",67,2,7024216,0.00000954,0.00000028
2020-03-18,7,"Bulgaria",92,2,7024216,0.0000131,0.00000028
2020-03-19,8,"Bulgaria",94,3,7024216,0.00001338,0.00000043
2020-03-20,9,"Bulgaria",127,3,7024216,0.00001808,0.00000043
2020-03-21,10,"Bulgaria",163,3,7024216,0.00002321,0.00000043
2020-03-22,11,"Bulgaria",187,3,7024216,0.00002662,0.00000043
2020-03-23,12,"Bulgaria",201,3,7024216,0.00002862,0.00000043
2020-03-24,13,"Bulgaria",218,3,7024216,0.00003104,0.00000043
2020-03-25,14,"Bulgaria",242,3,7024216,0.00003445,0.00000043
2020-03-26,15,"Bulgaria",264,3,7024216,0.00003758,0.00000043
2020-03-27,16,"Bulgaria",293,3,7024216,0.00004171,0.00000043
2020-03-28,17,"Bulgaria",331,7,7024216,0.00004712,0.000001
2020-03-29,18,"Bulgaria",346,8,7024216,0.00004926,0.00000114
2020-03-30,19,"Bulgaria",359,8,7024216,0.00005111,0.00000114
2020-03-31,20,"Bulgaria",399,8,7024216,0.0000568,0.00000114
2020-04-01,21,"Bulgaria",422,10,7024216,0.00006008,0.00000142
2020-04-02,22,"Bulgaria",457,10,7024216,0.00006506,0.00000142
2020-04-03,23,"Bulgaria",485,14,7024216,0.00006905,0.00000199
2020-04-04,24,"Bulgaria",503,17,7024216,0.00007161,0.00000242
2020-04-05,25,"Bulgaria",531,20,7024216,0.0000756,0.00000285
2020-03-18,0,"Burkina Faso",20,1,19751535,0.00000101,0.00000005
2020-03-19,1,"Burkina Faso",33,1,19751535,0.00000167,0.00000005
2020-03-20,2,"Burkina Faso",40,1,19751535,0.00000203,0.00000005
2020-03-21,3,"Burkina Faso",64,2,19751535,0.00000324,0.0000001
2020-03-22,4,"Burkina Faso",75,4,19751535,0.0000038,0.0000002
2020-03-23,5,"Burkina Faso",99,4,19751535,0.00000501,0.0000002
2020-03-24,6,"Burkina Faso",114,4,19751535,0.00000577,0.0000002
2020-03-25,7,"Burkina Faso",146,4,19751535,0.00000739,0.0000002
2020-03-26,8,"Burkina Faso",152,7,19751535,0.0000077,0.00000035
2020-03-27,9,"Burkina Faso",180,9,19751535,0.00000911,0.00000046
2020-03-28,10,"Burkina Faso",207,11,19751535,0.00001048,0.00000056
2020-03-29,11,"Burkina Faso",222,12,19751535,0.00001124,0.00000061
2020-03-30,12,"Burkina Faso",246,12,19751535,0.00001245,0.00000061
2020-03-31,13,"Burkina Faso",261,14,19751535,0.00001321,0.00000071
2020-04-01,14,"Burkina Faso",282,16,19751535,0.00001428,0.00000081
2020-04-02,15,"Burkina Faso",288,16,19751535,0.00001458,0.00000081
2020-04-03,16,"Burkina Faso",302,16,19751535,0.00001529,0.00000081
2020-04-04,17,"Burkina Faso",318,16,19751535,0.0000161,0.00000081
2020-04-05,18,"Burkina Faso",345,17,19751535,0.00001747,0.00000086
2020-03-24,0,"Cabo Verde",3,1,543767,0.00000552,0.00000184
2020-03-25,1,"Cabo Verde",4,1,543767,0.00000736,0.00000184
2020-03-26,2,"Cabo Verde",4,1,543767,0.00000736,0.00000184
2020-03-27,3,"Cabo Verde",5,1,543767,0.0000092,0.00000184
2020-03-28,4,"Cabo Verde",5,1,543767,0.0000092,0.00000184
2020-03-29,5,"Cabo Verde",6,1,543767,0.00001103,0.00000184
